Course	Room	Teacher	Time	Students
006023	PK338	0301909	168	0634162 0699614 0711336 0770198 0771438 0772218 0781976 0787430 0789284 0812628 0814822 0818384 0826099 0827786 0852192 0904003 0904347 0904516 0906618 0906896 0907155 0911775 0915589 0948568 0976244 0987600 0988631 0988990 0991213 0992186 0992189 0992796 0993268 0993790 0995269 1001806 1001894 1003539 1003644 1004997 1005082 1006744 1013071 1017444 1017832 1017840 1018817 1018857 1019940 1020478 1021867 1023494 1024283 1025845 1027597 1028249 1029566 1030683 1032432 1032769 1032929 1036027 1036225 1037338 1038303 1040045 1045379 1049050 1053105 1054176 1055078 1055290 1055441 1055640 1056203 1056270 1056600 1056722 1056963 1056980 1057592 1058048 1058242 1058421 1064148 1064270 1064780 1065142 1065654 1065781 1066335 1066778 1066924 1067460 1067502 1067748 1067933 1068052 1068109 1073544 1076009 1076274 1076299 1076922 1077294 1077416 1078648 1078819 1078836 1078921 1079384 1079444 
001162	PK337	1063511	246	0634284 0680495 0711336 0785917 0827786 0831798 0836898 0976244 0993551 1001905 1016793 1076246 1076922 1078819 
007076	RCCON	0031568	242	0634284 0769851 0850690 0859231 0860204 0887130 0905351 0907665 0909693 0999712 
007127	EHLEC	0031573	244	0634284 0656863 0671926 0677533 0739031 0748627 0751242 0769686 0781527 0785917 0787430 0814822 0818349 0830141 0830791 0830886 0830911 0831435 0833511 0836471 0846811 0848750 0849243 0851297 0851302 
002935	EHSEM	1167899	42	0656863 0742089 0801247 0825743 0828021 0832718 0834495 0834603 0865894 0952443 0991756 0998815 1017412 1046086 1085324 
003433	PK25	0031477	11	0656863 0742734 0751788 0756739 0769943 0781139 0786698 0788425 0806520 0806886 0812300 0813159 0813277 0823997 0824299 0825559 0825743 0826363 0827786 0829872 0830700 0833266 0834472 0836898 0849022 0852358 0854138 0854235 0859319 0859564 0861816 0867801 0873190 0879882 0887398 0889384 0901868 0903064 0903338 0904719 0908461 0909837 0911218 0911361 0911598 0914076 0918195 0919776 0920248 0947693 0954240 0958897 0965925 0965927 0966414 0967411 0986094 0989395 0989401 0989590 0990668 0993506 0995269 0998323 1003100 1005720 1007348 1007779 1007842 1009104 1035148 1037291 1055640 1065238 1067297 1081006 1170860 
005248	RCCON	1167853	245	0656863 0752318 0783208 0823997 0852945 0858181 0865618 0890945 0918277 0999833 
007053	PK232	0088906	168	0656863 0867494 0901946 0911802 0981989 0992223 
008496	PK10	0031619	168	0657857 0809033 0820055 0830197 0847932 0848562 0852456 0859719 0907248 
008779	PK337	0576472	41	0657857 0748627 0772032 0787509 0794297 0830886 0833941 0859564 0902118 0967042 0976421 0987243 1007458 1047318 
001893	PK10	0898918	242	0661924 0773772 0780528 0804193 0806886 0814828 0833031 0833438 0850564 
007006	DAL105	0031568	168	0661924 0831435 0886158 0909693 0963413 1000990 1004968 1005427 1007882 1015256 
001767	ROSTUD	0995161	246	0671926 0742734 0768507 0852994 0854138 0896979 0980544 1019025 
007124	ROSTUD	1075274	168	0671926 0739031 0818349 0833188 0852945 0914509 0985094 
007364	TH110	0162977	40	0671926 0711336 0741632 0769851 0833266 0853988 0859409 0867125 0876307 0888222 0900240 0901570 0903449 0906447 0908461 0910403 0911361 0913946 0914076 0915006 0918519 0919158 0920237 0920251 0944831 0945264 0949279 0963413 0966125 0966414 0981989 0985440 0988245 0988544 0989401 0991120 0991229 0999712 0999833 1002036 1002047 1003128 1004324 1005427 1006444 1007799 1009104 1015275 1017339 1018174 1018271 1019006 1019212 1020695 1021017 1025533 1030369 1041140 1041981 1053105 1056910 1058058 1064270 1064385 1065781 1067297 1067377 1067502 1068371 1073544 1076783 1076854 1076923 1077413 1079268 1079366 1079993 1080792 1083080 1085061 1085324 
008765	DAL204	0431786	243	0671926 0748713 0779081 0786093 0807767 0809463 0825616 0831413 0861690 0871681 0896036 0904680 0909240 0910884 0911775 0919283 0944831 0950942 0956475 0958984 0959189 0963528 0966077 0972633 0980693 0988100 0991769 0992744 0998323 1000990 1001039 1002364 1003100 1009559 1009729 1013071 1015275 1017339 1018252 1019674 1020520 1025845 1032929 1036442 1039679 1041140 1044561 1049299 1055640 1056270 1056910 1057004 1057779 1064270 1065781 1068383 1076009 1076246 1076783 1080792 1081006 1084187 1084462 
005206	GOCOM	1051497	242	0672478 0802766 0865618 0918064 
005286	TAYC	1020104	168	0672478 0770814 0789995 0910884 0963528 
002562	TAYF	1167856	245	0677533 0751495 0772005 0806520 0825024 0848750 0849713 0851302 0854138 0871309 0896287 0897034 0897310 0897931 0899241 0986688 0986807 0988544 0990668 0999689 1000355 1000750 1000895 1005199 1006105 1017412 1020083 1020520 1025623 1037291 1039943 1044157 1067251 1067748 1079366 1079771 1081917 
007068	ROSTUD	0316015	243	0677533 0777510 0814822 0833188 0836471 0849243 0905351 0914509 
005227	PK11	0088906	243	0680495 0782876 0890945 0999195 
007043	TAYD	1167889	39	0680495 0751242 0773276 0785917 0787430 0833188 0846811 0850607 0850690 0851302 0855859 0859231 0861816 0887398 0903229 0903436 0904719 0905351 0905954 0907665 0913946 0918074 0919776 0920251 0956475 0964596 0965927 0982172 0984724 0986688 1020695 1084909 
001852	GIL101	0409956	243	0699614 0711460 0786916 0830807 0861391 0908164 0993929 
001836	PK25	0898918	244	0701809 0772927 0780450 0789284 0795445 0828017 0852940 0854032 0859719 0861815 0903917 0904516 0907063 0908998 0911218 0911802 0911936 0912699 0912781 0915885 0917334 0919283 0920095 0945449 0945809 0954240 0954830 0958984 0959200 0960037 0966077 0966094 0966299 0970193 0970262 0972861 0986094 0987937 0988271 0988625 0991668 0992744 0993506 0999715 1001613 1002047 1003020 1004733 1006438 1006444 1007348 1010643 1013071 1019827 1029737 1029787 1045379 1049299 1056980 1064605 1066309 1066924 1076246 1076776 1078836 1079771 1082907 1084334 1088180 
002160	PK180	0004950	40	0701809 0711460 0786916 0827963 0848150 0862049 0899241 0901688 0903917 0904506 0906896 0909942 0912781 0915652 0917334 0918009 0919283 0920095 0945969 0946010 0951991 0952783 0954240 0954641 0958984 0959189 0960037 0960084 0966094 0966299 0972660 0972861 0988271 0988625 0992744 0993506 0993551 1002045 1002767 1003020 1004733 1005102 1008925 1016434 1016793 1084909 1088180 
006846	TAYF	0824244	42	0701809 0711460 0806886 0828017 0828036 0830280 0830807 0830886 0831966 0833438 0848492 0857087 0858864 0858872 0860532 0862152 0865276 0882323 0884876 0885444 0892206 0892458 0899636 0902371 0905540 0908164 0909692 0909837 0914260 0915885 0918118 0959189 0989590 0992616 0993551 1001613 1016462 
004051	EHLEC	0031486	242	0707575 0772735 0830911 0860298 0904540 
001573	RCSEM	0826962	168	0709543 0756732 0772735 0781472 0834544 0897310 0906738 0907172 0907462 0908002 0950811 0987861 0991756 
004888	PK337	0031373	10	0709543 0741632 0742063 0772218 0778307 0779365 0810885 0825990 0826099 0828021 0828065 0828068 0829397 0858092 
004011	TAYF	1084297	242	0709554 0746210 0779276 0833511 0852456 0853174 0896224 0909216 0909240 0911807 0964596 0988245 0989395 0999195 1005720 1055441 1056012 1058421 1066778 1066924 1067933 1076299 1076531 1077417 1078648 1079614 1082919 1088180 1170860 
007125	PK349	0162976	245	0709554 0738079 0739031 0748627 0751242 0769686 0781527 0830141 0830269 0830791 0831031 0832171 0833511 0836379 0836471 0850607 0851297 0912081 
007374	TH111	0987494	168	0710449 0774062 0807767 0822518 0828394 0848680 0849245 0852608 0861180 0865346 0870197 0892206 0896476 0900371 0900541 0901409 0903338 0906635 0911807 0912695 0958897 0967793 0968216 0986367 0988100 0989395 1002047 1015706 1086329 
007381	DAL100A	0031611	245	0710449 0768049 0774062 0780450 0822518 0848680 0870197 0892206 0896224 0900371 0900541 0903338 0904706 0906362 0907596 0912695 0958897 0993532 1044561 
002637	CARP13	0828228	243	0711336 0734613 0769020 0832171 0860497 0909693 0915226 
003026	EHII	0222805	41	0734613 0745780 0746210 0748713 0771732 0781191 0802127 0805926 0813159 0831031 0831798 0832171 0834472 0836379 0836898 0851024 0851297 0855085 0861730 0886158 0892333 0897101 0899241 0904301 0910421 0915467 
006502	DAL318	0031621	242	0734613 0828036 0828394 0850854 0890043 
002464	PK337	1051497	168	0738079 0744133 0802029 0829096 0829360 0852088 0858034 0859066 0859186 0887467 0897931 0907217 0918153 0919825 
002472	PK227	1051497	243	0738079 0747562 0751823 0780735 0809033 0826565 0828021 0828705 0832248 0848562 0852088 
008821	RCCON	0031572	246	0739031 0769557 0772305 0781191 0787509 0836904 0857087 0886158 0904706 0915589 
007398	DAL112	0851717	243	0741435 0742886 0780450 0785955 0802256 0824983 0828394 0828467 0857016 
001766	DAL318	1165592	168	0741632 0746537 0787159 0788425 0806189 0850382 0901868 0905954 0916427 1003100 1015275 1085631 
002571	DAL318	0564741	244	0741707 0781976 0807702 0812824 0829837 0832137 0833657 0848789 0850613 0853072 0860257 0899316 
004885	DAL105	0672202	244	0742063 0755872 0784123 0829397 0851187 0858092 0907462 0908002 0914256 0914599 0918153 0950942 1004206 
005258	TAYG	0056990	242	0742063 0744449 0786916 0787509 0914509 0989401 
002173	PK328	1083806	168	0742089 0784558 0798802 0802807 0806873 0809839 0850854 
002182	PK227	0428815	245	0742089 0773692 0802807 0806873 0809839 0814593 0829837 0833368 0851209 0852940 
003034	PK227	0222805	242	0742461 0755048 0827099 0831798 0851024 
003465	PK227	0058557	244	0742461 0768507 0770198 0807750 0810196 0827460 0832928 0852456 0899440 1067241 
003562	ARNST	0024092	245	0742461 0746084 0770198 0772504 0788425 0810885 0827460 0879882 0896979 0903064 0998323 
002992	DAL204	0031400	42	0742549 0773175 0795445 0822753 0827209 0827963 0836904 0847790 0848150 0849022 0865667 0867494 0875055 0888735 0906447 0907493 0910056 0911775 0945264 0948390 0959200 0959337 0982172 0989432 0992223 0998972 1001196 1002241 1002706 1003128 1004324 1004997 1005059 1008282 1018936 1020083 1020150 1024283 1025522 1025623 1025644 1036027 1049299 1058048 1064045 1066679 1067377 1068109 1076531 1076776 1076922 1077161 1077482 1080792 1081917 1081952 1082150 1082919 1083431 
003277	PEMSTD	0675005	168	0742549 0799414 0802766 0826670 0896217 0916398 
003525	DAL318	1063157	38	0742734 0756275 0780485 0825559 0825743 0827786 0859564 0867801 0902217 0904752 0953178 1005720 
001752	CARP17	0416447	242	0744133 0781424 0831531 0904752 
004815	PK259	1074848	245	0744133 0809463 0903600 0908998 0959200 0967532 1058180 
001547	PK232	0031756	40	0744202 0802127 0835804 0871788 0908862 0913989 
001560	PK11	0031332	244	0744202 0772305 0802127 0810794 0871788 
001561	CAN311	0031332	243	0744202 0810794 
007915	PK232	0775195	245	0744202 0745699 0780619 0794276 0812518 0829376 
002394	ROSTUD	0020988	245	0744449 0812298 0829360 0845664 0887467 0907217 0918153 0919825 
006059	EHSEM	0409737	243	0744449 0755048 0771876 0771900 0781523 0786993 0806452 0807702 0812632 0827209 0830269 0831531 0847248 0853072 0916398 
004014	DAL100A	1084297	168	0744475 0859409 0889384 0918064 0919772 0945809 0945969 0946010 0959304 0966125 0993551 0998885 0999689 1000122 1005548 1039831 1040818 1057535 1065271 1081939 
006042	PK336	0207327	39	0744475 0778307 0780450 0781523 0788849 0795445 0802029 0812300 0813366 0822753 0826565 0827099 0827209 0831531 0831798 0832718 0833031 0834443 0850613 0850854 0851310 0858850 0859186 0860659 0861730 0862049 0875055 0880639 0887478 0892333 0892458 0896287 0899419 0899481 0901946 0901961 0908862 0910884 0911598 0912081 0915543 0954641 0959337 0987613 1000895 1065183 
006044	TH111	0431634	10	0744475 0771900 0781139 0786993 0802029 0802766 0812632 0817768 0828036 0832718 0834138 0847248 0855085 0861730 0875055 0880639 0892333 0892458 0896287 0899316 0899481 0901961 0907914 0908862 0910884 0915543 0916398 0952594 1000895 
008485	PK300	0031553	242	0745699 0871788 
008488	PK128	0031553	168	0745699 0871788 
003441	EHII	0897706	38	0746084 0751788 0810885 0814828 0817768 0825616 0828021 0833368 0852994 0854235 0855085 0879882 0887308 0897911 0901868 0902541 0915006 0957333 0965927 0987861 1003389 1003539 1021751 1030369 1039943 1041981 
004017	RCSEM	0031578	242	0746084 0803706 0833188 0858114 0899481 0907914 0913466 0965927 1000939 1065183 
004304	THTL	0056992	242	0746203 
004274	EHII	0017611	244	0746907 0779081 0836379 0852608 0871255 0883488 0887478 0901539 0904918 0915740 0917732 0920248 0987600 0991213 1006799 1020727 1021751 1025035 1039868 1056096 1065654 1066308 1067726 1077815 1077963 1084185 
007007	TH111	0028980	13	0746907 0823997 0836898 0888735 0903222 0903229 0913946 0919772 0920251 0920400 0945034 0952008 0967793 0982172 0988620 0998799 1002706 1005068 1006899 1008387 1010750 1019827 1056096 1056203 1056738 1064148 1067862 1079614 1172030 
006026	PK336	0213446	12	0747147 0775490 0802807 0814593 0827772 0828604 0847790 0853988 0873557 0910403 0911366 0913880 0914076 0919776 0920237 0956475 0958492 0963528 0965925 0966303 0967411 0986688 0988657 0998799 0999689 1000939 1005082 1005315 1005720 1006899 1007882 1015275 1029210 1037745 1040618 1050781 1057520 1064790 1066007 1067724 1076437 1081006 1084909 1085061 
001864	ARNST	0031557	168	0747562 0833438 0861391 0861815 0907897 
008767	TAYE	0428728	41	0747562 0827963 0861391 0862049 0901262 0917732 0981989 0993566 0993790 1000750 1001351 1004324 1006105 1010175 1018857 1019940 1024315 1025644 1038303 1056096 1076274 1080149 1080398 1082905 
008479	RCCON	0031619	243	0748627 0803579 0858864 0860532 0861648 0862152 0871788 0903222 0967042 1003539 
006036	PK349	0031526	40	0748713 0802029 0813366 0817768 0834443 0851310 0857382 0896929 0899419 0907151 0910421 0915622 0945449 0948095 1005112 1007134 1007394 1035148 
006054	TH102	0207327	246	0748713 0786993 0813366 0828036 0829788 0831531 0834443 0835804 0847248 0853072 0855085 0857382 0859186 0897310 0899316 0916398 
001178	PK227	0827357	168	0748765 0901703 0911706 1002045 
001185	PK264	0031577	243	0748765 0789284 0825478 0862176 0869484 0873557 0915579 0966299 
001838	TAYD	0168763	40	0748765 0752318 0771075 0779276 0781424 0831435 0832653 0848355 0850690 0854345 0867165 0906085 0914290 0914299 0914509 0945635 0965861 0987276 0988620 0992189 1001039 1001196 1001806 1002405 1005971 1006899 1018252 1040868 1066007 1067862 1076437 1077380 
007008	TAYB	0316015	168	0751495 0783208 0848750 0880639 0883488 0896287 0896979 0903229 0905351 0907493 0909216 0917040 0918074 0960068 1000355 1005068 1019674 1056815 1067483 
001193	PK278	0706398	41	0752553 0772504 0781527 0806882 0818349 0818599 0829796 0830141 0830197 0833438 0850690 0858034 0871681 0881793 0911366 0911941 0917702 1016462 1077380 
006029	TH110	1167858	11	0754161 0769557 0771732 0773692 0780528 0786916 0806189 0834495 0848492 0852109 0853174 0853970 0898872 0904506 0907151 0910421 0912781 0913466 0913989 0915622 0915648 0917334 0918009 0918064 0919283 0945449 0945584 0945959 0946010 0948390 0952008 0952783 0957333 0958186 0958492 0958879 0959189 0959304 0960037 0964596 0966094 0967988 0970193 0971315 0972660 0976318 0986262 0988625 0989432 0991769 0993169 0999826 1000355 1001039 1002045 1002241 1002248 1002405 1005059 1005112 1005971 1007134 1007196 1007394 1008387 1009729 1013197 1016434 1018936 1020150 1025460 1034405 1038671 1047318 1055590 1057535 1065183 1080648 
006860	EHSEM	1167884	168	0754161 0886011 0904506 0957333 0958186 0989432 0991769 1005059 1008387 
005734	DAL112	0855349	242	0754424 0770471 0790880 0798802 0825559 0851033 0851403 0908461 0952211 0966125 
007377	DAL318	0031522	41	0754424 0787159 0822518 0849245 0865750 0892206 0899135 0902217 0905453 0906362 0906635 0950811 
007395	EHI	1167859	168	0754424 0771075 0779966 0781139 0791975 0802256 0824872 0824983 0825102 0828467 0829872 0831800 0904706 
008763	PK336	1083367	41	0755048 0784558 0803706 0807347 0832248 0860298 0904516 0911936 0966299 0984724 1001613 1001894 1002047 1003128 1007134 1011104 1018271 1019212 1020478 1020727 1027597 1030369 1032769 1037541 1038671 1045379 1049929 1050781 1053105 1055590 1058058 1067377 1067483 1068371 1076437 1078921 1082150 1082907 1083627 1085631 
004374	GIL210	0847593	243	0755872 0848994 
004853	CARP13	0032827	242	0755872 0856959 0858092 0899135 
007034	TAYSEM	0031573	168	0755872 0859231 0867165 0873190 0887130 0913115 0984724 1017760 1083812 
003442	TH102	0826941	40	0756275 0803706 0822518 0828705 0830276 0852456 0897911 0902217 0906035 0920248 0960497 0991213 0993566 0998885 1044791 1058242 
003518	PK259	0915760	243	0756275 0783959 0807993 0830276 0833941 0865667 
006848	TAYD	0031347	245	0756739 0865894 0915648 0918009 0918074 0945959 0945969 0946010 0952783 0954641 0959304 0960084 0986094 0986262 0988603 0991763 0992801 0993929 1002045 1002248 1007134 1008925 1013197 1016434 1024283 1038671 1055078 1056738 1057535 1068526 1084187 
005740	CAN311	0031392	168	0768049 0818674 
005741	PK259	0855349	246	0768049 0778307 0781523 0806452 0868309 0903064 0920248 
001237	GIL101	0827357	242	0768235 0812628 0818384 
004280	CAN311	0031577	244	0768235 1005548 
003505	PK128	1063507	243	0768507 0806189 0850337 0854235 0858924 
001151	DAL204	0309967	39	0768585 0772504 0806882 0824299 0858114 0887308 0889858 0903917 0906035 0908998 0909216 0911366 0911706 0912439 0912699 0914260 0918064 0948095 0952211 0954830 0954831 0958186 0959919 0965861 0966077 0966268 0967532 0987937 0991763 0992616 0992801 1000750 1002364 1006744 1007554 1007842 1009559 1009729 1010750 1020478 1024213 1025460 1025569 1037541 1039679 1041140 1042335 1057520 1058421 1064780 1064790 1065796 1066309 1067460 1078413 1078680 1079614 1079993 1080149 1081939 1082150 1083626 1086916 1172030 
001890	EHSEM	0826942	242	0768585 0803723 0834343 0852176 
001897	PK264	0056992	168	0768585 0803723 0809224 0828596 0831966 
003454	EHII	0915760	246	0768585 0807750 0832653 0850382 0853174 0858924 0859719 0890043 0898872 0901570 0902217 0904918 0910403 0912699 0916427 0918195 0945034 0953178 0956475 0965861 0980693 0988657 1004997 1007779 1015256 1017760 
001213	PK278	0031471	10	0769943 0770471 0771438 0788562 0809224 0809463 0812628 0813277 0818384 0818599 0827928 0830197 0831966 0833695 0854235 0858034 0869484 0915579 0954830 
001845	PK278	0031577	246	0770471 0799016 0809224 0830280 0834343 0858872 0861815 0865894 0882323 0887308 0890199 0892458 0905540 0907897 0909692 0910056 0915652 0918118 1002036 
001763	PK328	0027799	243	0771438 0832928 0860257 0870197 0952594 0953178 0988544 1017760 
004835	PK337	0032827	245	0771732 0807750 0854345 0888075 0903449 0909240 0910403 0945809 0953178 0966303 0970262 0988355 0993506 1003476 
001551	TH102	0855533	168	0771752 0828021 0830280 0833511 0833941 0850337 0905540 0908862 0909692 0914599 
006865	TH104	1167883	242	0772005 0822717 0824299 0829837 0830862 0834138 0843307 0860659 0886011 0909585 0948095 0952594 
008492	PK10	0031462	38	0772305 0782929 0807993 0828065 0836904 0860532 0867165 0903222 0907248 
007393	PEMSTD	0987494	243	0772735 0779966 0825102 0825646 0829872 0896224 
001576	ARNST	0826962	242	0772927 0908002 0918118 0918153 
004808	PK337	1074848	243	0772927 0773772 0813366 0825970 0849809 0887467 0919776 0950811 0967532 0967988 0991229 1004206 1023494 1077257 
001843	EHIII	0056992	245	0773014 0780485 0799016 0807993 0819118 0858872 0883015 0887308 0899636 0901688 0915652 0915885 0960068 0966299 0985094 0992616 1003644 1007842 1016793 1016996 1085324 
002669	DAL105	0897706	242	0773014 
004013	TAYD	0031578	243	0773014 0781976 0853988 0856959 0867125 0903449 0904301 0906963 0915885 0917334 0920237 0947693 0960068 0967411 0982172 0986094 0993532 1002767 1003020 1004225 1008925 1010643 1017832 1017840 1019006 1025508 1025533 1029566 1037338 1037745 1067726 1076923 
002151	DAL204	0470544	246	0773175 0875055 0904516 0904680 0906963 0909240 0945809 0960068 0967988 0970262 0989590 0992616 0993790 0999715 1002248 1002364 1004225 1005149 1006744 1008387 1009559 1017444 1018301 1021867 1025629 1034405 1035148 1036225 1036442 1040874 1047339 1055290 1056722 1056963 1058223 1064045 1065142 1065796 1066778 1067334 1067460 1067933 1068371 1076989 1078680 1083430 1083594 1084017 
005845	CARP17	0031582	168	0773276 0960084 0988603 1025379 1030693 1037291 1039868 1042335 1044157 1057779 1067251 
001856	GOCOM	0826942	243	0773385 0803723 0848150 0852176 0909837 
003027	ARNST	0375562	243	0773573 0802710 0803706 0818674 0834495 0848789 0853970 0860204 0868309 0912081 0913466 
008441	PEMSTD	0031462	244	0776956 0779966 0812518 0907248 1044791 
004857	ARNST	1063507	244	0778307 0788849 0828068 0845664 0849713 0857382 0867801 0871309 0899292 0901481 
001424	TAYD	0024663	11	0779081 0851684 0865645 0896036 0901262 0912439 0917702 0973811 0998351 1010643 1011104 1017832 1017840 1018817 1025508 1025845 1028249 1030693 1039679 1044157 1047339 1049929 1056281 1057592 1057779 1064385 1077815 1082919 1083430 1083627 1084334 
002856	DAL204	0675005	38	0779081 0856128 0867125 0871681 0900240 0903449 0906085 0907217 0907596 0911802 0912699 0913880 0913946 0913989 0914290 0914299 0915622 0915648 0917883 0918519 0919158 0920251 0945034 0948568 0954830 0958492 0958984 0959304 0964596 0966094 0968216 0970193 0971073 0971315 0973811 0976318 0980544 0980693 0986688 0986807 0987276 0987613 0988271 0988657 0989520 0991672 0991769 0993169 0993517 0998784 0999195 0999826 1001613 1001887 1002045 1002364 1002606 1002706 1004206 1005548 1016996 1083812 
002872	THTL	1084458	168	0780191 0885444 0901688 0917702 0952211 0973811 1010750 
004735	GIL210	0004955	242	0780191 
005847	TH251	1015598	243	0780191 0789995 0820055 0865645 0899292 0908461 0909942 0999833 1001887 1011104 1018817 1025035 1056815 1057592 
001189	TAYC	0138190	242	0780485 0813277 0827460 0828065 0828467 0897911 0904706 
001862	TH102	0031557	244	0780528 0790880 0804193 0806886 0814828 0820055 0825646 0830700 0834343 0857087 0862176 0865894 0873557 0892236 0903600 1016462 
005123	PK200	0031560	168	0781147 0783959 0828705 0834138 
008796	PK200	0031392	243	0781191 0786698 0993506 1005971 
002162	TH102	0986606	10	0781472 0799016 0806269 0812300 0847932 0851403 0861690 0865276 0884876 0886763 0888075 0890199 0901946 0911941 0959304 1015706 
002164	PK349	0180723	38	0781472 0784558 0799016 0806269 0812300 0847932 0850854 0851209 0851403 0852940 0861690 0865276 0884876 0886763 0888075 0890199 0901946 0911941 
004830	ROSTUD	0348369	39	0782876 0810885 0871309 0899135 0899292 0901481 0914599 0960084 
005159	ARNST	1084458	246	0782876 0802710 0807347 0823997 0827772 0948568 0951991 0991668 0993532 1018857 1057004 
004807	RCCON	0672202	168	0783456 0788849 0807347 0899636 0972660 1005112 1029210 1056217 1077003 1084017 
004359	TAYB	0138190	41	0784123 0789284 0826363 0858092 0948568 0950504 0966414 0970262 0972861 0986807 1005149 1025522 1025569 1036225 1040868 1066308 1066309 1066915 1077416 1077482 1079771 1080648 1086916 
001764	RCCON	1165592	244	0785336 0851403 0879882 0889384 0952008 0981989 0991763 0993566 1003389 1084462 
002635	TH102	0320102	41	0785336 0900240 0911706 0915589 0952443 0959092 0971315 0988990 0991120 1006444 1021867 1023494 1046086 1056815 1066679 1067502 
008439	EHII	0132890	39	0786698 0791975 0812518 0829872 0850382 0859719 0860298 0896224 0897034 0906085 0907596 0907897 0909560 0909942 0911936 0945635 0971073 0985440 0988544 0989401 0989590 0998815 1005451 1009104 1016793 1056600 
001442	PK200	1167855	38	0787159 0858527 0993532 1005149 1007196 
008784	TH102	0031572	242	0787159 0859409 0902118 0904003 0906896 0907493 0916427 0918009 0945635 0952008 0993268 0999896 1000895 1001196 1007458 
006539	DAL318	0777265	243	0787430 0830911 0883488 1083627 
006863	THTL	0826957	243	0787582 0799414 0809192 0822717 0830862 0832455 0834138 0852358 0860659 0889858 
007902	PK128	0028745	246	0794297 0812518 0829376 0886011 0987276 1046439 1076085 
004046	ROSTUD	0854975	242	0795445 0829788 0830141 0830700 0833695 0849243 0865645 0910056 
004297	PK128	0994827	245	0799414 0822717 0832455 0882728 0889858 0904540 0909662 
008420	PK278	0031553	245	0803579 0847790 0855859 0858864 0862152 0909560 0913989 0915740 0958492 0971073 0972633 0987937 0991120 1001894 1003539 1017760 1077003 1077815 
004282	PK232	1165566	246	0803723 0806189 0825478 0901539 0909091 0909662 
006518	PK227	0777265	38	0806873 0851545 0852109 0883488 0903064 0911936 0985440 1000895 1005451 1076923 1076989 
005221	PK264	1167853	242	0807993 0865667 0883015 0911598 0976244 
002412	TAYB	1051497	246	0809192 0825616 0826565 0829096 0829360 0851310 0852945 0858034 0859066 0860497 0869484 0894845 0903191 0904301 0907150 0909560 0919825 0945584 0949279 0991672 0993169 1016462 1034578 
001194	TH251	0706398	242	0810196 0819118 0871255 0911941 0914260 0915226 0915652 0920261 0992616 
002660	PK182	0031572	168	0810794 
002709	CAN311	0024092	242	0810794 0889384 
008773	TAYB	0431786	242	0812824 0897034 0904347 0912781 0913880 0913989 0919158 0920095 0945034 0959337 0960037 0986688 0992189 1004733 1006899 1007882 1015256 1055078 1056688 1076854 1078508 
001847	PK328	0814748	38	0814593 0820055 0830280 0830807 0848492 0861391 0861815 0873557 0882323 0892236 0903600 0905540 0908164 0909692 0918118 
004036	PK259	0030564	41	0818674 0867494 0888222 0899440 0910056 0972660 0988355 
004355	EHSEM	0989327	38	0818674 0825024 0847790 0900525 0965925 1005315 1006799 1036027 1047339 1054176 1056281 1056600 1064045 1068109 1084334 
001196	PK241	1051497	244	0819118 
002564	TAYSEM	1167856	242	0822753 0858924 0859319 0945959 0958879 0999715 
005282	CARP15	0493856	242	0823997 0826670 0896217 1005633 
001468	PK349	0432212	168	0825024 0850564 
004278	GOCOM	0017611	168	0825478 0901539 0909091 0909662 0993566 
001559	EHII	0129398	242	0825743 
002668	PK182	0031392	244	0825935 
002671	PK200	0138190	245	0825935 0851187 0862176 0873190 
004866	PK328	0031582	242	0826099 0831800 0901481 
003445	EHSEM	0031359	244	0826363 0831413 0887308 0887398 0901570 0965925 0988631 0991756 1015256 1020695 1025379 1040618 1040868 1040874 1053370 
