Course	Room	Teacher	Time	Students
003515	PK227	0031477	240	0906447 1019212 1021017 1029566 1030693 1037291 1038303 1044561 1058180 1059654 1065238 1066924 1084363 1169331 3074936 
007127	TAYD	0162976	239	0906447 0911775 0917040 0920400 0993790 1001394 1013071 1018301 1019674 1020695 1024315 1025623 1027597 1030369 1040818 1044561 1056203 1056738 1056815 1064148 1066679 1067748 1067862 1068109 1076246 1077257 1077294 1077416 1078648 1080149 1083626 1084185 3073143 3105612 
001862	PK354	0031557	240	0906963 0988263 0992796 1009559 1017492 1064605 1066309 1077413 1082907 1088558 1088785 1099059 1143639 1150699 1158007 1169962 1170303 3080595 
002992	PK336	3195619	9	0906963 0909942 1005082 1068549 1084187 1089147 1099178 1169382 3080592 3081669 3091695 3093221 3097890 3098883 3100786 3104658 3114024 3125605 3125668 3158316 3158773 3160149 3162076 3162611 3184641 3184743 3195980 3200015 3200739 3200866 3211369 3211821 3212471 3219051 3219056 3221546 3221716 3224484 
004290	CARP15	1168243	239	0906963 1009559 1025460 1038671 
006042	EHSEM	0409737	238	0909942 0958492 1025644 1036027 1036225 1055348 1058223 1065796 1068526 1077482 1080653 1088384 1096470 1104216 1143290 1146370 1150965 1159063 3070406 3072594 3073666 3086400 3097341 
006044	PK336	0207327	240	0909942 0948095 0987600 1005082 1006438 1006444 1009729 1020520 1025629 1025644 1035148 1036225 1037541 1049929 1055348 1058223 1059469 1065183 1065796 1067334 1068526 1076989 1077161 1080653 1082842 1089147 1096470 1104216 1146370 1157047 3072477 3072594 3073169 3073666 3075188 3076211 3079376 3093174 3097607 
003031	GOCOM	0375562	241	0911775 0987600 1056963 1058048 1077294 1078819 1078836 
008801	PK328	3194197	240	0916427 1005427 1065732 1076274 1076854 1088690 1112377 1169341 1170567 3073568 3074792 3075745 3133028 
010962	PK264	0915760	238	0916427 1018174 1020370 1040868 1056320 1065654 1066335 1080757 1129708 1149270 
011195	PK337	3212821	241	0916427 1049050 1066982 1169341 3092985 3107963 3133434 3160321 3162926 
