Course	Room	Teacher	Time	Students
015675	PK227	0431946	76	3651243 3711406 3483546 3930253 3914498 3505185 3510878 3580139 3606293 3655749 3668623 3694433 3851907 3929651 3720506 3797679 
015676	PK200	0851717	58	3711406 3930253 3914498 3505185 3510878 3580139 3606293 3655749 3668623 3694433 3851907 3929651 3720506 
007128	DAL212A	0162976	57	3581207 3460718 3560199 3796230 3518231 3510878 3483954 3570123 3581192 3487623 3690445 3561402 3577795 3559645 3581995 3581038 3516442 3559624 3568950 3581249 3542887 3692609 3463919 
004048	EHLEC	0031578	76	3460718 3581786 3585962 3699613 3768034 3905715 3559657 3558800 3705083 3561402 3692187 3598090 3465332 3578963 3584557 3692849 3561098 3599497 3668816 3668882 
002368	TAYE	1051497	7	3915044 3819380 3498974 3821440 3671929 3708638 3758045 3905885 3820963 3464954 3902667 3817419 3915332 3930683 3914724 3914814 3768025 3818805 3822122 3823278 3903909 3904101 3928911 3929241 3929800 3930137 3792406 3668831 3668923 3668972 3689944 3822886 3910466 3910503 3910563 3910690 3910721 3910741 4086260 4086320 4086333 4086433 4086488 
015106	DAL10	3208421	65	3498974 3533093 3651412 3560193 3540190 3479534 3653119 3690346 3689919 3692380 3820010 3693280 3694481 3931474 3668849 3668895 3797645 3797692 3797819 3797833 
015406	CARP17	0024092	65	3506324 3694101 3652473 3462019 3549052 3547282 3474374 3690204 3668800 3668810 3797777 
001899	BYC106	0409956	57	3529298 3581232 3480999 3560167 3470846 3558739 3426943 3470393 3521461 3543742 3576260 3581920 3650277 3472549 3668966 
007393	DAL1	0987494	7	3529298 3574137 3620017 3693286 3796237 3768356 3796723 3581609 3667676 3821008 3630501 3677885 3693219 3774116 3817260 3694754 3575309 3797650 
012291	PK10	0409956	65	3529298 3596713 3668196 3561074 3785953 3930864 3608097 3480867 3789573 3578673 3668789 3668893 3668925 3797625 
001249	EHLEC	3577228	57	3580259 3574483 3574563 3575735 3485756 3581830 3580714 3483511 3574866 3521272 3540124 3557478 3559843 3559963 3560858 3576126 3580991 3537536 3538400 3561772 
011223	PK264	0207327	57	3692771 3581980 3462565 3561084 3581952 3628726 3580114 
009304	DAL20	1137952	57	3581981 3493764 3580671 3695542 3581247 3690516 3693092 3667677 3559462 3667381 3667654 3668538 
001766	TH118	3998659	58	3699561 3600785 3694101 3544945 3816708 3599090 3900952 3578177 3610681 3857764 3544254 
007375	PK179	0820103	57	3600785 3651750 3821088 3789136 3796723 3691616 3699613 3651487 3816104 3612623 3667385 3692187 3818746 3581149 3645720 3693433 3712913 3728679 3774116 3797192 3817682 3820479 3578673 3668790 3668818 3668959 3669029 3669047 3797619 3797630 3797632 3797714 3797774 3797803 3910507 3910583 3910651 
015665	PK200	3318436	76	3544262 3600785 3619323 3630915 3634695 3818686 3602435 3652373 3579143 3483036 3544254 3575769 3820958 
006546	PK247	0031478	65	3648970 3820378 3694798 3668820 3797760 
015679	TAYB	0247216	7	3689931 3397771 3692852 3995719 3581907 3693565 3694741 3519499 
006031	PK243	3839982	45	3914820 3768303 3678357 3929235 3930678 3930817 3769368 3790857 3796906 3819177 3822912 3848104 3905871 3929679 3668378 3691783 3759337 3914813 3819196 3820745 3904251 3692862 3816486 3823387 3602816 3821044 3821179 3930054 3821958 3930296 3956133 3613455 3930047 3695643 3901413 3905460 3930083 3578747 3649880 3651465 3710476 3788990 3817507 3821077 3821554 3824188 3846920 3850568 3929237 3929894 3847728 3904645 3929979 4093446 3908117 3360165 3797728 3910466 3910468 3910587 3910700 3910735 4086373 4093813 
008484	PK10	3420576	57	3790492 3580346 3663306 3709927 3655749 3678350 3510665 3530220 3578036 3632103 3691140 3764207 3666207 3668936 
004015	DAL20	0031578	65	3795919 3667453 3910937 3819177 3903138 3821180 3821008 3816960 3762625 3792350 3818029 3821034 
001152	TH110	3996563	76	3915044 3910185 3813457 3816756 3903994 3905868 3577109 3667453 3814296 3816108 3819304 3901722 3901790 3914344 3930052 3652473 3690652 3789136 3811941 3822218 3845742 3852207 3929586 3930026 3930162 3930260 3768588 3815949 3834985 3930168 3900952 3904251 3914515 3576990 3652353 3690845 3823405 3903833 3930025 3616206 3695145 3863747 3914875 3796148 3818274 3851913 3915332 3672031 3797324 3814776 3771747 3819353 3826470 3854723 3928966 3768515 3781152 3796247 3796732 3817427 3817969 3820395 3821097 3834370 3901669 3903909 3906818 3914928 3929222 3929635 3904645 3821552 3910538 3910738 3910766 
004016	TH118	3442425	57	3813457 3931001 3610671 3708949 3793612 3929644 3816530 3432357 3823151 3930485 3816466 
014571	TH104	3926311	19	3789175 3839910 3813457 3851345 3816108 3821440 3823307 3915040 3929235 3833378 3930705 3931962 3652353 3816483 3695145 3863747 3915054 3771823 3561660 3843290 3902911 3931064 4086403 4086471 
008770	PK179	3996170	58	3578252 3816756 3589576 3814296 3816963 3833424 3843810 3905885 3914371 3764422 3651487 3480592 3805981 3823262 3821048 3788616 3814239 3826470 3910422 3928966 3476927 3540714 3591591 3638594 3690799 3694791 3759552 3788743 3904411 3929222 3901481 3910596 4086262 3668971 
006034	PK25	0213446	57	3818480 3769368 3774021 3796906 3667464 3691783 3692862 3816483 3602816 3821179 3817637 3820405 3956133 3930303 3651465 3694432 3710476 3788990 3817507 3821077 3821643 3824188 3930547 3821047 3790306 3910700 
008764	PK179	0899465	51	3930674 3910185 3818480 3580586 3820858 3929165 3930678 3475959 3689328 3823228 3902905 3903092 3914498 3929679 3930026 3930034 3902614 3860451 3915038 3930118 3470846 3823755 3929849 3930070 3580912 3581085 3914724 3818122 3931959 3651486 3816924 3846920 3902759 3913863 3915267 3931323 3668812 
010851	DAL1	0409737	29	3692771 3818480 3493704 3556970 3651605 3690361 3774021 3581282 3695285 3574873 3577022 3578240 3579864 3692796 3818773 3821643 3628726 3797713 
015500	GOB	0695890	58	3818480 3581315 3561430 3693856 3789136 3503630 3520100 3602816 3577806 3689329 3581282 3525604 3578240 3596193 3790863 3797606 3797662 3797720 3797819 3910540 3910769 
011342	DAL1	3460456	65	3851345 3910321 3930135 3575266 3913185 3904254 3915026 3667676 3821687 3930102 3929102 3930296 3830308 3902404 3930083 3913210 3928911 3914354 
002153	PK243	0168378	58	3929704 3903994 3458065 3482101 3560487 3675467 3816336 3817487 3818807 3819304 3821269 3901722 3930678 3693084 3789283 3799474 3801768 3818064 3833378 3852207 3901691 3929586 3768625 3773692 3914251 3596713 3821254 3722764 3914515 3717137 3785953 3789529 3808480 3818762 3820768 3861195 3915029 3929849 3930302 3521001 3606290 3694668 3819393 3869959 3764208 3818024 3854016 3902440 3905460 3693712 3694712 3716140 3725997 3774808 3789573 3796247 3817969 3818025 3819332 3909951 3929812 3789288 3904620 3627845 4086300 
007374	TH110	0987494	29	3905868 3559464 3651750 3693286 3767997 3816336 3821016 3911124 3689328 3768356 3819613 3821766 3871577 3930705 3691616 3694433 3797168 3596492 3668196 3724014 3768088 3559319 3610681 3816104 3821180 3679221 3705083 3667385 3691983 3694384 3821231 3485170 3581149 3592680 3630501 3645720 3650228 3677885 3689920 3695368 3695784 3712913 3728679 3796007 3796964 3797192 3797206 3816992 3817682 3819645 3820729 3931323 3693224 3716357 4091039 3694780 3505134 3668921 3700270 3774124 3790863 3797650 3797739 3797787 3797803 3910507 3910538 3910576 3910583 3910591 3910610 3910622 3910672 3910712 4086314 
015407	DAL212E	3443571	6	3905868 3533093 3690361 3819232 3901484 3823151 3481944 3579687 3774116 
002876	TAYG	1084458	45	3911048 3843810 3851735 3908300 3577054 3580671 3612427 3758075 3871577 3903520 3666995 3667311 3692852 3856450 3930102 3824908 3852791 3796148 3817637 3911054 3915332 3852806 3930237 3814239 3524341 3615055 3816992 3832060 3913863 3668910 3910745 4096175 
009225	PK200	1061058	32	3911048 3852217 3764613 3769494 3823192 3788616 3555254 3666175 3762625 3929635 3929419 3669010 4086407 
015114	TAYE	0820103	6	3929704 3911048 3503587 3556617 3667453 3767997 3690652 3708638 3768356 3789136 3764613 3819585 3610681 3759024 3483059 3667385 3821231 3818746 3910343 3931959 3578861 3581149 3651033 3689920 3712913 3728679 3789573 3796007 3817682 3819645 3931323 3694754 3722992 3931688 3584685 3668830 3774124 3910464 3910553 3910680 4086287 
002992	PK234	0375562	44	3929776 3580346 3816108 3913862 3492392 3620520 3811886 3819177 3561229 3852520 3694012 3668420 3691925 3929644 3597215 3808480 3852791 3930054 3651293 3848415 3930296 3667503 3930047 3826470 3581375 3816970 3823278 3902759 3902911 3913210 3928911 3929894 3930469 3930485 4091039 3797666 3797672 3822886 3870878 3910661 4086360 4086388 4086432 4086445 4086468 
004010	BYC127	3442425	51	3914820 3790492 3929776 3767997 3819232 3821766 3914745 3914968 3930168 3819372 3580796 3852791 3930054 3679221 3915054 3823192 3819353 3610120 3668365 3677885 3818773 3821097 3914928 3915243 3931929 3789464 3820971 3930767 
004806	GOSCENE	0032827	58	3788919 3929776 3821016 3910937 3902667 3854723 3788897 3827187 3829442 3930485 3930676 3910650 3910684 3910692 4086313 4086321 4086393 
006024	TH224	3470402	13	3929776 3930135 3759092 3833424 3903861 3914754 3671929 3846234 3902905 3910848 3914750 3902439 3930168 3819196 3819269 3929815 3799593 3816486 3821687 3913164 3910870 3580796 3808480 3914875 3929102 3857764 3549052 3814776 3491953 3579867 3818771 3928911 3929800 3930137 3576507 3684090 3910491 3910523 3910532 3910588 3910718 3910736 4086223 4086268 4086303 4086322 4086350 4086411 4086425 
015540	DAL315	3478658	57	3930301 3914754 3929679 3930162 3913210 3929241 
002562	PK179	0564741	32	3914820 3458065 3683644 3814296 3858245 3913159 3758045 3816708 3820038 3844962 3560511 3852520 3914813 3821439 3929864 3928890 3821958 3930296 3608097 3820774 3606148 3790928 3824450 3858715 3902911 3905822 3929222 3929883 0750570 3668750 3668953 3821390 3910729 4086267 4086322 4086388 
008778	DAL212A	3194197	65	3470797 3816549 3693856 3913164 3483640 3818024 3575259 3581907 3665300 3763675 3797642 3910668 4086484 
001757	PK264	3460008	29	3471190 3581786 3663306 3581609 3514835 3797777 3910497 
006060	PK328	0554585	51	3503382 3559534 3577485 3578804 3477425 3556970 3694797 3561280 3579949 3575898 3487429 3574873 3576879 3581127 3199633 3578842 3628726 3580397 3668878 
006847	PK179	0031347	6	3477425 3481894 3666570 3549272 3557244 3559857 3581232 3708949 3790244 3817962 3538202 3486653 3611135 3717137 3689375 3694428 3821069 3721962 3481664 3560256 3581456 3591774 3656490 3680751 3953805 3606536 3576512 3651606 3652350 3668749 3668759 3668798 3668812 3797609 3797711 3797737 
010943	PK243	0207327	7	3492423 3503382 3559534 3578252 3578804 3581135 3631215 3651243 3667273 3691416 3692098 3692771 3820030 3478356 3616918 3651605 3560770 3796906 3820038 3929468 3691981 3820965 3561280 3650596 3694417 3821439 3581077 3651487 3694738 3629951 3653200 3462565 3574519 3579949 3629518 3513947 3576248 3577022 3581127 3581375 3690799 3692796 3694236 3695368 3820756 3915267 3578842 3581952 3628726 3576002 3694426 3484374 3668883 3668901 3669026 3759872 3797754 3797778 3910487 3910683 3910688 3910695 3910746 
010977	PK25	0695890	29	3559534 3478356 3519078 3580584 3520100 3577167 3580407 3487623 3558800 3502893 3524963 3525604 3577590 3580248 3558963 3576333 3668761 3668800 3668821 3668841 3668858 3668970 3669002 3669084 
012326	DAL1	3420576	76	3480728 3581999 3589576 3581827 3503630 3691616 3574866 3818122 3540124 3561660 3575259 3578861 3691140 3764157 3666207 3668870 3669026 3578910 
003464	TH111	0599596	65	3480734 3667404 3929165 3699536 3712905 3819628 3995719 3690020 3691228 3805981 3818274 3678350 3817261 3928966 3797564 3692915 3693891 3910496 
003525	PK264	3818518	76	3480734 3796237 3694980 3819628 3559476 3580340 3790792 
015455	TAYC	1167884	65	3482288 3493704 3558543 3564528 3580095 3581192 3693921 3694431 3479838 
001763	TAYB	4087850	6	3493704 3819613 3592208 3576230 3581596 3699593 3797324 3694828 3913396 3508682 3651816 3797532 3820992 3668935 3797825 
014122	DAL10	3555100	76	3493704 3533093 3913185 3580671 3819613 3797266 3714653 3915088 3679221 3557478 3561001 3630526 3651486 3667654 3690799 3822778 3995730 3797606 3797694 4086227 
002163	PK227	3415849	51	3493748 3632720 3689500 3591844 3650239 3648550 3690806 3667503 3694903 3460343 3496439 3496673 3656490 3690043 3693813 3606536 
002166	PK259	0428815	65	3493748 3689500 3591844 3575483 3648550 3690806 3667503 3460343 3496439 3496673 3610287 3656490 3690043 3693813 3606536 3820380 3651606 3668751 
011827	PK328	3926209	57	3493748 3689500 3591844 3648550 3690806 3667503 3694903 3460343 3496439 3496673 3610287 3690043 3693813 
005293	GOCOM	1020104	7	3493764 3693092 3538688 3692807 3520880 3668842 3669016 3910512 3910614 
002636	TH102	3393853	57	3519078 3818770 3668130 3820963 3722764 3816832 3901004 3820587 3930469 3915028 3910739 4086215 
004023	TAYB	3996718	29	3552259 3759092 3768339 3769494 3613455 3796254 3695529 3820900 3797640 3910464 3910551 3910607 3910684 3910698 3910766 
007378	PK243	0162977	31	3905868 3552259 3556617 3620017 3814296 3821016 3930220 3689328 3768356 3796723 3821766 3846234 3910848 3930705 3797168 3904320 3904965 3768088 3559657 3694434 3823405 3705083 3483059 3612623 3667385 3821231 3913396 3928966 3485170 3497948 3521461 3559843 3611048 3645720 3695784 3712913 3796964 3816970 3817260 3820729 3692915 3694754 3722992 3694780 3484374 3596193 3797650 3797691 3797739 3797787 3797803 3910464 3910510 3910515 3910539 3910583 3910610 3910614 3910712 4086307 4086313 3774943 
005257	DAL212E	3819183	76	3556617 3561516 3695542 3667677 3485628 3668538 3797633 3797751 3910698 
006880	PK154	0031347	7	3482288 3558543 3564528 3581192 3579291 3465332 3576879 3580955 
015260	SW8	0032205	29	3558543 3568950 3578036 3580326 
014114	GOSCENE	0827051	57	3559172 3904251 3816486 3610681 3819598 3823278 3818227 3691265 3910516 3910586 3910632 3910660 3910672 4086280 4086341 4086493 4086506 
001847	DAL1	3483424	57	3559464 3574137 3797164 3668420 3575483 3483640 3823262 3689375 3694428 3694668 3608097 3818122 3560256 3575928 3796247 3819332 3953805 3517604 
015250	TAYSEM	3899727	65	3559464 3591591 3797825 
009273	DAL212E	0032827	65	3559612 3768555 3473086 3581274 3540714 3558963 3668900 3668982 3668987 
015408	GOB	3443571	51	3559612 3818686 3616872 3818770 3871577 3560511 3669280 3580407 3711797 3691228 3768972 3930237 3931158 3798513 3557742 3561001 3712286 3762625 3797192 3474374 3694813 
014987	BYC239	1020104	57	3559815 3561516 3930890 3581609 3579687 3693891 3930731 3577741 
014865	TH110	0031522	19	3905868 3558543 3560199 3630474 3635008 3669069 3796230 3518231 3631101 3476864 3668420 3910870 3512896 3651573 3705083 3574866 3476927 3559870 3576126 3577682 3578811 3579414 3690778 3694741 3694791 3816924 3816970 3903909 3903986 3930891 3542887 3578673 3668805 3668843 3668860 3668866 3668934 3668961 3669008 3669027 3797588 3797590 3797597 3797607 3797638 3797641 3797657 3797659 3797679 3797776 3797863 3815923 3910479 3910489 3910535 3910550 3910559 3910599 3910676 3910681 3910704 3910725 3910736 3910756 3929472 4086225 4086260 4086268 4086269 4086321 4086357 4086375 4086393 4086476 4096176 
015661	DAL20	3995790	7	3560199 3481391 3569865 3483059 3578075 3581201 3930303 3592680 3650228 3692519 3796007 3818227 
001871	TH129	1167863	76	3560487 3694797 3538202 3651487 3581038 3581456 
015449	TH116	0402773	19	3692098 3577146 3581315 3632720 3695434 3816963 3908300 3576753 3610671 3819232 3492361 3651412 3797266 3822995 3699536 3816486 3930102 3616206 3759024 3559903 3816860 3608097 3816960 3524341 3692294 3764207 3789246 3816992 3822778 3832060 3913210 3820491 3821047 3790306 3797754 3904102 3910509 4086247 
012819	PK200	3195964	6	3560199 3561516 3821588 3592325 3655393 3606290 3516442 3650225 3695529 3816764 3816924 3797835 3581851 
006043	PK227	0554585	57	3564528 3818782 3475959 3820038 3820032 3715155 3653200 3579949 3581282 3487429 3578240 3579864 3694236 3820257 3669037 3797628 
007006	PK25	0162976	6	3577485 3930614 3695510 3574483 3910937 3913159 3687862 3903092 3905885 3852520 3913807 3667311 3904334 3930025 3512896 3929102 3771823 3906250 3914724 3826470 3768620 3790928 3902759 3914928 3930216 4086457 4086499 
014100	ROSTUD	0431946	65	3574639 3578488 3619323 3683644 3823311 3558800 3530220 3597302 3692519 3820900 
004065	SW7	0854975	57	3575266 3580095 3652373 3558800 
008810	CARP17	0576472	29	3575971 3693856 3788983 3667464 3691981 3498772 3581962 3691962 3559225 3788990 3797636 3910499 
012339	CARP13	3420576	65	3576231 3577146 3579579 3631101 3483954 3570123 3652273 3560649 3485628 3692609 3668883 
007926	GOCOM	0470839	57	3577146 3581081 3524066 3497948 3574542 3525384 3668752 3668917 
012734	TH251	0772775	7	3577146 3524066 3497948 3574542 3797770 
006868	CAN205	0402773	76	3578252 3580095 3667464 3820965 3690719 3694738 3693921 3579094 3694431 3694903 3576879 3792350 3479838 3506165 
001760	RODESIGN	0254474	76	3578443 3531305 3581389 3596492 3547282 3668772 
004393	TAYSEM	0138190	7	3578488 3815898 3581830 3668802 3910543 
015413	DAL2	0493855	45	3578707 3833424 3559970 3575969 3579579 3581827 3620520 3789070 3690516 3930118 3818762 3818274 3823151 3497948 3667381 3651348 3797667 3797754 3910470 3910479 3910559 3910758 
015677	PK354	3460456	6	3910321 3540428 3559970 3695542 3514095 3579028 3581247 3690516 3699613 3914166 3910656 
003275	GOSCENE	0695890	51	3693185 3478356 3579092 3630915 3822535 3487623 3462565 3595071 3575259 3577590 3817682 3580248 3576460 3668841 3669002 3797645 3910462 
008469	GOSCENE	3420576	29	3790492 3579092 3821269 3709927 3668130 3929167 3817419 3821048 3678350 3674492 3764157 3816463 3818771 3797720 3797784 3910483 
012822	TAYSEM	3448653	57	3579092 3821269 3561660 3797648 
007070	CARP15	0316015	65	3580346 3601391 3635012 3687862 3715174 3485774 3592325 3581038 3581249 3692849 3538400 
011312	PK200	0125630	19	3480728 3580346 3851735 3488858 3462240 3995719 3510665 3530220 3559537 3691140 3764157 3668870 3797720 
015511	BYC106	3996563	29	3574483 3580586 3929165 3575735 3651412 3485756 3651293 3514964 3521272 3558796 3560858 3576126 3591591 3538400 3561772 
007888	DAL315	0772775	29	3581081 3821088 3580671 3711797 3612203 3910489 
007040	PK227	0162976	29	3581207 3693612 3821588 3609553 3821571 3570123 3486834 3581455 3689991 3792443 3816466 3819542 3669033 3689944 3797864 3910580 
012355	DAL10	0683480	57	3581786 3691925 3668765 3668895 3910741 4086355 
013193	GOSCENE	0898918	7	3591211 3561074 3505157 3577187 3470393 3471447 3516634 3579723 3650578 
013627	CAN205	3459335	19	3591211 3690361 3580251 3821254 3479311 3816104 3577187 3689375 3480868 3581085 3581920 3694432 3576512 3669043 
015418	PK10	0135660	6	3591211 3574563 3514964 3540124 3558796 3651465 3537536 3668871 3668937 3669028 3910593 
003270	DAL2	0492451	44	3601391 3790857 3820885 3903092 3667749 3577167 3819628 3715155 3823262 3821958 3577795 3674492 3655428 3692786 3693253 3695292 3816463 3818771 3904411 3905822 3693224 4086293 
015669	BYC106	0804281	6	3601391 3635012 3796230 3578191 3585962 3695539 3568950 3546891 3574546 3668768 3668834 3669033 3797590 3797659 3910663 
005141	PK227	0493856	58	3910185 3619323 3929954 3560511 3768588 3579645 3823391 3930047 3557478 3667381 3667654 3712286 3832060 3417643 3533264 3537536 
008773	PK354	3996107	51	3630474 3823438 3913862 3846234 3848104 3691616 3852520 3910343 3768025 3822886 4086333 
003454	DAL212A	3443571	32	3544262 3699561 3789175 3581315 3630915 3768339 3610671 3616872 3620520 3665045 3796974 3819309 3768088 3699593 3818274 3768458 3789507 3689920 3712286 3790792 3820992 3797640 3910544 
004293	PK337	3818521	65	3632720 4000229 3581220 3581918 3491953 3631042 3667674 3579181 3458061 3668767 3797728 3910605 
005743	CARP17	3392421	7	3634695 3930052 3540428 3575735 3580159 3817048 3577806 3481664 3577682 3651033 3599497 3668766 
004275	GOB	0949010	76	3635012 3397771 3789439 3816993 3995719 3929864 3823094 3579867 3650997 3792443 3818675 3822122 3910179 3668953 3797749 3797831 3910526 3914525 4086216 4086250 4086505 
002572	TAYB	3792642	58	3575916 3821393 3651499 3694797 3708638 3689845 3694417 3581227 3581171 3694384 3576013 3693902 3645471 3668753 3669017 3797824 4094953 
013174	PK10	0897706	58	3692761 3667404 3693612 3699536 3819309 3580407 3561318 3524341 3575769 3695292 3819230 3474374 3818227 3668823 
014120	TAYF	3819183	32	3669069 3678357 3823307 3811941 3846234 3913786 3930034 3930162 3834985 3860451 3692862 3799593 3930967 3576763 3578177 3910870 3823262 3816180 3538688 3798513 3559476 3560860 3690799 3789246 3829442 3931929 3789806 3821886 3797644 3910650 
004282	PK154	1165566	57	3651365 3632720 3675467 3820885 3491953 3580217 3693557 3684090 
002564	GOSCENE	1168490	76	3678357 3848104 3492361 3820032 3860451 3913674 3691575 3848415 3906250 3910422 3692796 3820729 3668830 3910469 4086400 4094953 
011305	PK200	0029059	29	3678357 3693092 3819196 3930237 3557742 3559900 3575769 3581375 3615055 3693565 3839352 3910564 4086311 
007882	SW7	0470839	7	3683644 3796254 3817177 3820958 
001752	PK154	3896859	76	3689500 3578921 3844962 3581077 3695292 3910686 
007403	TAYB	0031611	57	3693286 3668196 3479311 3695285 3592680 3671851 3693219 3575309 3581967 3668785 3668865 3668904 3668925 3668999 3669007 
006041	TAYG	3818520	31	3503382 3667273 3692098 3694797 3818782 3560770 3769368 3462240 3492361 3561280 3650596 3581077 3821044 3691575 3695554 3956133 3574519 3629518 3816960 3820774 3930083 3555932 3578240 3579864 3581375 3610120 3694432 3792350 3824188 3628726 3797830 
003014	BYC127	3332662	44	3695434 3816549 3558528 3930034 3715174 3797429 3815949 3914813 3498772 3823271 3851913 3575898 3690778 3692849 3695529 3817427 3915267 3580256 3668824 3797629 3797702 3910470 3910479 3910507 3910586 3910610 3910722 4086215 
010944	DAL10	0777265	58	3577109 3695434 3797576 3816549 3592208 3715174 3580159 3694415 3793612 3581098 3575898 3510971 3577022 3692285 3817427 3690800 3819542 3668985 3689944 3797588 
002161	TAYD	0301910	58	3652276 3651605 3699567 3821440 3846717 3497993 3716638 3821166 3668196 3712888 3652353 3816483 3611135 3915054 3930864 3666801 3693789 3722926 3821069 3695543 3821197 3426943 3629467 3671851 3710991 3715444 3768197 3816554 3816722 3817668 3820588 3861339 3580211 3820732 3668966 
006508	PK247	0031478	57	3822912 3581996 3692285 3820395 3576011 
015244	DAL212E	1167978	58	3768339 3904254 3914166 3559476 3580269 3580248 3668763 3668775 3910500 
001774	TH118	3474420	51	3768555 3602435 3561074 3462019 3549052 3568950 3579414 3668974 3797598 3797777 3910714 
003004	DAL2	4086857	29	3789055 3820970 3930168 3694415 3819269 3821439 3691748 3629951 3578811 3576002 3576540 3797697 3910461 4086243 4086268 4086276 4086303 4086342 4086351 4086426 4086457 3668941 
011075	DAL20	3899727	29	3694797 3796237 3819304 3560167 3651487 3480868 3470393 3797331 3818025 3930547 3668812 3910721 
002393	EHIII	3332662	65	3797084 3616206 3910563 
009240	PEMSTD	0138190	76	3797084 3805981 3574475 3690204 3820491 3669004 4086280 
006500	TAYE	0031399	13	3851345 3814107 3475959 3558528 3577054 3580584 3820038 3914371 3930162 3904320 3724014 3577703 3929644 3581098 3824908 3695022 3816997 3695285 3818746 3581469 3695027 3818773 3820395 3820992 3850568 3929237 3929635 3930485 3690800 3792406 3819676 3823402 3915028 3930721 3930891 3503865 3578673 3910538 3910725 4086269 3797610 
015667	TH118	3900232	65	3493764 3816963 3581247 3817981 3611135 3544254 3559302 3651585 3668538 3913606 3574475 
011536	GOCOM	3213249	76	3817379 3908300 3930102 3817260 3818676 3823278 3667674 3730202 4091039 
001881	RCSEM	0056992	7	3818807 3581232 3480867 3581967 3691241 
002569	CAN205	3792642	29	3575916 3821393 3819143 3708638 3690719 3694417 3480867 3576020 3821554 3581952 3847728 3360165 3668753 3910527 
010724	PK227	1168490	6	3821393 3574137 3651499 3819143 3581171 3581201 3694384 3501476 3576020 3581127 3797331 3821554 3576355 3576623 3720506 3797808 
015672	TH129	3999282	6	3578443 3820970 3575969 3914371 3531305 3857764 3910422 3547282 3559963 3694791 3929575 3533264 3797610 
