Course	Room	Teacher	Time	Students
002166	PK180	0428815	5	3591774 3710991 3721962 3768197 3816554 3820588 3821069 3821166 3915054 3693789 3716638 3817962 3821440 3861339 3821197 3651605 3650239 3797620 3797718 3797716 
007125	DAL212A	0162976	1	3601391 3666520 3692849 3694980 3695529 3592325 3609553 3694073 3695345 3498772 3687862 3580346 3790492 3910717 3454433 3819542 3581851 
007127	DAL25	0162976	32	3601391 3606148 3652273 3666520 3667608 3692849 3694318 3694481 3695529 3822122 3493931 3592325 3606290 3690800 3694073 3631101 3599536 3580346 3606350 3618222 3635012 3695022 3797673 3454433 
014551	TAYG	0492451	9	3601391 3692164 3693219 3667749 3901669 3908117 3931959 3581375 3693280 3797429 3462565 3631101 3693856 3797662 3797705 3797720 3913674 3693230 3430527 
015420	TAYD	0028980	5	3601391 3631101 3903092 3816181 3797745 3910548 
011838	DAL212A	0031619	32	3602816 3678350 3816486 3818771 3915203 3668763 4086484 3913781 3652339 3817087 3914822 
004065	TAYSEM	3197197	26	3606148 3768625 3914166 3666801 3695282 
002182	PK259	4090501	43	3496673 3606536 3648550 3656490 3690043 3792350 3693813 3694903 3493748 3690806 3689500 3591844 3667503 
011826	PK354	3415849	15	3606536 3656490 3721962 3768197 3816554 3821069 3716638 3817962 3821440 3821197 3632720 3820380 
012895	TAYD	3648157	59	3606536 3621523 3629467 3651750 3668196 3671851 3693084 3693219 3693224 3695784 3712913 3796723 3930705 3690733 3789464 3821088 3692915 3790863 3797786 3797862 3910712 
006867	PK234	0402773	1	3820965 3694738 3822912 3667464 3690719 3910701 
001840	PK229	0056992	15	3611135 3680751 3822778 3860357 3930547 3931962 3693712 3764208 3914696 3689893 3902911 3795919 3929235 3913807 3820858 3909951 3910553 
002151	PK278	3415849	59	3619255 3854723 3858042 3858715 3860357 3902439 3902905 3915040 3631042 3771823 3788897 3818122 3913863 3914696 3915088 3823391 3930674 3910185 3911054 3845742 3901004 3913164 3930083 3930841 3823307 3799593 3863747 3913671 3759092 3768515 3902911 3907037 3914814 3930817 3788616 3823094 3905871 3650228 3789493 3816108 3901413 3910848 3913815 3929864 3930831 3881459 3890005 3902196 3913768 3914552 3931666 3964186 3969012 4002094 4002204 4002914 4003188 4014851 4041708 4043326 4050929 4091785 4091996 4093973 4094640 4094813 4095071 4095301 4095930 4096913 3820858 3910347 3915043 3930025 
004888	TAYE	0032827	32	3619718 3638956 3694741 3695201 3695643 3597302 3597365 3667749 3486653 3642332 3397771 3692852 3645720 3519726 3691694 3693565 3797644 3797752 3411886 3655749 
004082	TAYSEM	3646540	5	3606148 3629467 3692849 3695529 3666801 3652373 3695282 3797805 
015841	TH118	3577228	32	3629951 3816180 3931688 3814776 3929419 3929222 3419024 3910712 4086443 3797704 3821552 
001768	EHIII	3474420	72	3629970 3694828 3789464 3693612 3694798 3871577 3931889 3616872 3823228 3901481 3602435 3665045 4086331 4086410 4037411 
003533	EHI	0897706	43	3629970 3692766 3592325 3819230 3931158 3690733 3768555 3693612 3581315 3694101 3768088 3773692 3616872 3650874 3768303 3578910 
004725	DAL2	3194197	32	3580211 3630526 3816708 3823755 3668130 3903861 3668845 3797605 3797753 3797784 3910478 3910568 3816174 3927400 4000367 4090730 3821766 
