Course	Room	Teacher	Time	Students
002855	PK349	0695890	48	3366307 3375323 3405427 3405451 3411186 3412725 3412881 3416891 3417108 3417908 3418606 3419002 3421500 3423839 3425239 3425347 3425437 3425679 3426858 3427633 3427674 3428042 3428608 3429199 3429761 3430131 3431257 3432223 3432798 3433275 3433881 3435187 3436588 3436710 3437011 3437240 3437341 3437534 3437574 3437962 3438102 3438113 3438119 3438206 3438232 3438254 3438342 3438455 3438842 3438878 3439147 3439206 3439409 3439588 3439912 3440419 3440454 3440958 3441016 3441166 3441177 3441273 3441306 3441310 3441406 3441413 3441838 3441894 3441900 3442188 3442237 3442335 3442432 3442641 3442991 3443092 3443207 3443283 3443421 3443453 3443516 3444491 3444537 3444811 3445081 3445343 3446645 3446653 3446670 3446832 3447681 3448679 3448687 3448868 3449400 3450068 3450069 3450490 3450546 3451496 3451551 3451553 3451663 3451664 
004279	DVR	3447501	19	3369591 3402556 3406196 3416598 3438033 
006024	PK180	0031454	26	3374194 3417097 3419002 3428042 3429199 3439147 3440419 3440958 3441166 3448679 3448687 3450068 3450490 3453445 3454059 3455043 3455148 3455220 3455915 3459972 3460488 3460757 3461063 3461556 3461826 3462115 3462356 3462639 3462720 3462896 3463143 3463525 3463589 3463593 3463675 3463745 3463768 3464100 
013290	PK10	3475527	19	3375410 
013179	PK259	3469882	48	3375685 3406406 3413146 3416073 3425114 3438020 
009262	PK227	3473827	48	3380697 3404341 3404534 3405151 3415858 
011530	GOCOM	3475527	14	3395624 3397771 3437589 
012820	GOCOM	3195964	48	3395624 
004806	DAL1	0032827	10	3398117 3413598 3424594 3425401 3436227 3454100 3456103 3459508 3461556 3463729 
004014	DAL212A	0770587	18	3402910 3404642 3414238 3423723 3437827 3437962 3438068 3439147 3441406 3453467 3454439 3457979 3458949 3460399 3460488 3461933 3461936 3462292 3463353 
006038	TH121	0031621	48	3404179 3416398 3420434 3432301 
006525	TH251	3426095	54	3404196 3418479 3431078 
012332	CARP13	0132890	10	3405829 3420380 
006509	DVR	3451414	54	3406295 3417359 3437329 3439818 3450069 
003447	PK278	0031359	18	3406406 3414467 3421153 3426858 3430131 3430142 3430298 3431257 3431629 3433275 3434210 3435183 3435384 3435397 3437511 3438441 3438455 3439283 3457231 3457808 3458121 3458957 3463879 
006501	TH251	3451414	18	3413521 3425755 3437574 3438842 3438878 3440409 3450068 3455220 3456290 3457459 3462116 3463188 
005847	RCSEM	3470325	9	3413574 3415766 3430152 3431226 3432384 3436206 3438287 3438471 3460073 3462639 3463453 3463768 
002657	PK328	0138190	19	3414238 3417359 3422146 
001156	RCCON	3208421	14	3415407 3418441 3426556 3431226 3438020 3438287 3438652 3438878 3439912 3441406 
007881	DAL300	0470839	10	3416374 3421700 3445081 3458641 
003270	EHLEC	0216539	10	3416424 3420434 3424363 3431155 3438020 3441894 3449263 3457935 
013161	PK227	0030512	54	3417075 3442188 
002863	TH223	0020093	19	3417166 3451551 3455120 3456053 
013265	DAL212E	0138190	14	3422146 
001747	TH111	0416447	54	3423676 3431257 3440454 3443207 3450546 3457184 3458934 
012294	TH102	3098022	48	3423723 3424520 3436216 
013218	DAL212E	3443571	48	3425219 
011064	TH129	3195964	10	3426556 3434079 
012922	PK227	0020093	14	3429532 3436206 3455151 
013214	DAL212E	0031632	19	3432027 
002376	CARP25	0605187	48	3432796 
002932	GOCOM	3473827	10	3433961 3439356 3441273 
005119	EH102	3400071	19	3438342 3455690 
013162	CARP17	0030512	10	3439701 3454226 
011532	BYC106	0856198	19	3439912 3452183 3462298 3462554 
013211	CARP17	0162987	19	3441310 3456228 3459522 3462292 3463011 3463675 3463745 3464027 
001755	EHII	3473979	10	3450069 
003407	PK259	3478658	10	3452183 3458250 3458451 3460867 3462242 3463011 3463389 
