Course	Room	Teacher	Time	Students
004274	PK336	3092832	21	0747519 0858527 0859719 0871681 0894845 0995269 1007952 1017412 1030683 1039943 1044561 1044791 1047339 1056012 1064790 1065196 1067241 1067748 1076299 1078413 1078508 1079384 1081006 1083812 1086329 1086867 1087782 1105086 1141220 1157506 3073138 
005869	PK11	0031416	12	0747519 0861648 0888222 
001213	TH224	0031471	4	0748765 0789284 0819118 0848492 0858752 0871255 0881793 0900409 0903917 0904540 0909675 0911706 0914260 0915652 0917702 0966077 0966299 0986807 0991763 0992189 0992616 0993551 1007554 1007842 1016462 
001248	PK349	0031471	12	0748765 0773014 0789284 0819118 0828596 0830197 0858752 0871255 0881793 0900409 0904540 0909675 0911706 0914260 0915652 0917702 1016462 
001897	GOCOM	0826942	53	0748765 0819816 0848150 0901539 0909837 1016462 
009232	PK328	1168236	23	0748765 0848150 0852945 0858034 0906206 0945584 0950942 
005724	DAL105	0031392	16	0751788 0917040 0988657 1001394 1003644 1028249 1029737 1034578 1044791 1049050 1053370 1056203 1058242 1064148 1064385 1064605 1065945 1076854 1078680 1088192 1096113 
008485	ROSTUD	0031553	23	0751788 0860532 0862152 0900409 0902226 0913989 0972633 
008488	ROSTUD	0031553	38	0751788 0860532 0862152 0900409 0902226 0913989 0972633 
006865	EHSEM	3092559	53	0754161 0897310 0899316 0911598 0957333 0958186 0989432 0991769 1005059 1008387 1055590 
006867	GOB	0824244	4	0754161 0822717 0830862 0860659 0886011 0889210 0909585 0957333 0958186 0989432 0991769 1005059 
004888	PK337	0032827	12	0755872 0856959 0859310 0871309 0899135 0899292 0901481 0911347 0914599 1003476 
005154	PK10	1020104	16	0757188 0779081 0830862 0887308 0901262 0915648 0999833 1056722 1066308 1143228 
006026	PK229	0213446	53	0757188 0865276 0865894 0875055 0897911 0899135 0904680 0908002 0908375 0912699 0967532 0992189 1001394 1011104 1017840 1024213 1025035 1025379 1039868 1040868 1041559 1044157 1056281 1057779 1064385 1065196 1076854 1077380 1077815 1082919 1149344 1169331 1170860 3071734 3095924 
001841	EHIII	0814748	4	0757321 0830280 0849809 0862176 0865894 0868541 0892458 0901688 0904516 0905540 0906963 0909692 1001613 1004733 1016793 1079771 
001843	TAYG	0056992	7	0757321 0820055 0830197 0845664 0861391 0865894 0881793 0903633 0904516 0908164 0908461 0912333 0945809 0970262 0980693 0989590 0999833 1008967 1024315 1029737 1066309 1083594 1158007 1172397 
002160	TH104	0004950	20	0757321 0828017 0904516 0904680 0906963 0911936 0915885 0988263 0989590 0992796 1003644 1004225 1006444 1006744 1009559 1009729 1017444 1020150 1025460 1025533 1025629 1029566 1029787 1032929 1035148 1036442 1038420 1038671 1040874 1049299 1055441 1066915 1067460 1067933 1068371 1076009 1076246 1078680 1078921 1084017 3070406 
002992	TH110	0375562	16	0757321 0903222 0913946 0948095 0984724 0987243 1002248 1002606 1005102 1005112 1008967 1013071 1017444 1018271 1019025 1019940 1020727 1021017 1026650 1029787 1038303 1056963 1057610 1058223 1059677 1065142 1065781 1067862 1068383 1076923 1076989 1078648 1078896 1081249 1084187 1086867 1087960 1088690 1093044 1094929 1095349 1097648 1136830 1139392 1142227 1146782 1150720 1150758 1161132 1169968 1170567 1170848 1171002 1172030 3070440 3072208 3072477 3072910 3073004 3073066 3073143 3073169 3073384 3074570 3074930 3074936 3075745 3076618 3077472 3079376 3085403 3085513 
001766	GOB	1165592	12	0769851 0855859 0873190 0953178 0967411 0980544 0988355 1007348 1035148 1037541 1077380 
009295	CARP17	0057974	53	0769851 0832608 1056012 
010728	PK349	0320266	43	0769851 0832608 0833188 0847304 0867494 0871309 0897911 0903229 0903436 0903633 0905351 0907665 0908002 0913115 0914509 1005068 1056203 
003026	EHIII	3093799	53	0770854 0818674 0848719 0853970 0868309 0870907 0872721 0890945 0896929 0907155 0910436 0913466 0967988 0986262 1000895 1002729 
004072	CARP15	0031578	12	0770854 0833188 0864043 0865645 0867494 0874063 0899440 0899481 0965927 1065183 
006042	EHII	0554585	21	0770854 0812824 0823997 0828036 0850327 0851310 0853970 0861690 0865750 0890043 0890665 0899767 0907914 0910421 0910436 0945449 0945959 0948095 0952594 0958879 0991769 0993169 0999715 1001039 1005059 1005112 1013197 1025460 1065183 1086916 
001183	PK264	0406445	36	0773014 0819118 0858034 0904540 0907462 0911856 0917702 0918064 0985440 0988620 1019006 1025569 
005847	PK10	0467475	4	0773276 1039868 1057779 1059654 1077257 1078646 1080303 1100129 3080937 
007034	PK264	0031573	53	0773276 0913946 0960068 0980544 0993790 1008282 1021751 1056203 1076299 1077257 1077294 1077416 
001164	PK229	0309967	38	0773385 0807767 0848680 0858114 0858527 0861815 0871681 0885444 0885910 0890199 0902371 0915652 0915885 0918064 0951991 0952211 0954830 0958897 0958984 0966299 0986807 0987937 0988271 0989520 0991763 0999733 1007554 1010643 1020083 1025569 1036225 1037745 1056096 1056600 1057520 1064045 1078680 1088180 
001839	TH224	0898918	21	0773385 0819118 0828017 0892236 0902371 0907897 0911936 0912781 0915885 0920095 0946010 0954240 0954641 0959200 0960068 0966299 0989590 0992616 0993506 1002045 1016462 1029787 1064605 1084909 1088180 1172397 
001862	EHSEM	0031557	16	0773385 0858872 0899636 0902371 0903278 0908998 0954240 0958984 0960068 0993506 0993551 1004733 1088180 
003277	TH111	3094764	12	0774062 0908375 0912333 0915226 
003514	CARP13	0031477	4	0774062 0786916 0859564 0867801 0869575 0873190 0889839 0896979 0906035 0910725 0912699 0915006 0990668 1017760 1085631 
002866	PK349	0467475	23	0774831 0780450 0879882 0896929 0918153 0985440 0988544 0998799 1002241 1007196 1017412 1044157 1078646 1088180 1111901 1169341 3070406 
007070	GOA	1168163	36	0774831 0779276 0868309 0870907 0887130 0896287 0898741 0918519 0967793 1005068 1007134 1056203 1068052 1079614 
007127	TAYD	0028980	53	0774831 0779276 0808392 0824978 0833188 0850607 0850690 0859231 0860204 0867165 0867494 0887130 0887647 0898741 0903229 0905351 0905954 0906738 0907493 0907665 0914509 0914916 
001180	PK10	0031388	51	0779081 0871681 0887467 0904540 0950504 0954830 0993551 1007842 1011104 1079993 
001433	PK337	0031632	23	0779081 0869484 0901732 1077815 1082919 1083627 1172355 
001455	GOCOM	0020093	36	0779081 0851684 0858527 1007196 1017840 1082919 
001576	CAN314	3093377	16	0781472 0849809 0850607 0860265 0888735 0906738 0907172 0988631 
002394	PEMSTD	0020988	38	0781472 0851310 0899767 0909560 0911598 0993169 1023494 
001864	PK264	0031557	43	0786916 0830280 0848492 0862049 0862152 0892206 0900429 0901688 0905540 0909692 0912781 1002364 
006846	TH224	1167884	36	0786916 0899481 0901688 0903917 0917334 0920095 0959200 0966077 0966094 0966299 0972660 0972861 0988271 0993506 0999715 1002047 1002364 1036225 1045379 1056980 1065142 1067182 1080648 1083627 1172397 3079272 
001566	ARNST	3093377	53	0789284 0851403 0873557 0899767 0903449 0909662 0966125 3071151 3082398 
001568	CAN314	3093377	23	0789284 0851403 0873557 0899767 0903449 0909662 0966125 3071151 
004301	PK11	1165566	16	0789284 0819816 0909837 
001892	PK227	0409956	53	0799016 0848492 0858872 0861391 0887308 0903278 0908164 0918118 
005157	EHIII	1062910	38	0807750 0858181 0871309 0915648 0988990 0992186 0993532 1010741 1010750 1017832 1032432 1057592 1067460 1084017 1096822 1128560 
009299	GIL101	3092667	53	0807750 0850327 0856959 0859310 0899292 0911347 0914599 0950811 0988355 0989401 1085324 
007377	GOA	0031522	4	0807767 0848719 0861180 0887586 0958897 0967793 0992577 0993517 1003100 1007779 1025533 1067377 1079268 3072910 
007087	PK259	0031573	12	0808392 0906738 0913115 
008765	PK25	0431786	36	0808392 0906085 0911936 0918549 0987347 0987861 1001613 1001894 1003128 1011104 1018271 1020478 1020695 1020727 1027597 1030369 1032769 1037541 1038420 1038671 1053105 1055590 1056217 1056970 1057610 1058058 1067377 1067483 1068371 1077161 1079085 1079384 1082150 1082907 1084363 1085631 1087960 1088636 1088882 1090933 1092187 1095814 1096470 1102030 1115477 1121871 1126492 1131602 1134015 1142309 1143723 1149270 1149344 1150720 1150965 1160885 1170470 1170567 1172030 3064977 3070438 3072594 3073300 
002175	EHSEM	0168378	4	0812300 0847932 0851403 0861690 0865276 0868382 0884876 0886763 0890199 0897310 0901946 0911941 1015706 
006044	PK336	0031526	12	0812300 0812824 0822717 0822753 0850327 0851310 0862049 0865750 0868382 0888075 0890043 0890665 0896929 0899419 0910421 0910436 0914916 0915622 0945959 0948095 0954830 0958879 0964596 0987613 0991769 1005059 1007196 1013197 1016434 1018936 1040818 
004021	GIL101	0031486	16	0818674 0899440 0945809 0988355 1001905 1019006 1081939 1170479 
005730	RCSEM	0031392	12	0818674 0903064 1169968 3068353 
001763	PK227	0027799	38	0818892 0851545 0896979 0903035 0952008 0954240 0987613 1003100 1039943 1102723 
005210	EHSEM	0493856	12	0819263 0859186 0892333 0909216 0918277 0957333 1003389 1005412 1010750 1019212 1055640 1149565 3073004 
002413	TAYD	0169579	43	0819450 0825616 0897931 0904719 0958897 0993169 0998351 0998885 1001351 1001806 1005102 1005315 1019025 1019827 1023494 1038420 1056270 1058058 1065945 1076234 1083430 1085324 1088384 
002472	PK349	0493725	16	0819450 0825616 0845664 0852945 0855859 0858034 0859066 0859186 0882728 0887467 0894845 0897091 0903191 0906206 0908002 0918153 0919825 
003006	PK264	0492580	38	0819450 0847790 0865667 0903229 0904506 0905453 0910421 1002241 1004997 1018301 1058242 1067724 
001856	PK11	0826942	4	0819816 0887308 0989520 
001845	CARP13	0123161	23	0820055 0908998 0958984 0988263 0989520 0993790 0993929 1010643 1013071 1016793 1017832 1056281 1056980 1066309 1126492 
007364	TH110	0031611	21	0820055 0829808 0856128 0860257 0860663 0866299 0867153 0868541 0907155 0909216 0909942 0915622 0917040 0920400 0958492 0987861 0992186 0992744 0993929 1001394 1001894 1001905 1003020 1004997 1005315 1006105 1020083 1020478 1020520 1025508 1025623 1027597 1028249 1037745 1042335 1046439 1049299 1049929 1053370 1055290 1055640 1056217 1056281 1056320 1056600 1058048 1060299 1063875 1065271 1066335 1068383 1068549 1076274 1077003 1077294 1077416 1079614 1080398 1081250 1082907 1083430 1083431 1083626 1084334 1084462 1086710 1087081 1088972 1089147 1092116 1095349 1095814 1101031 1102030 1122784 1143265 1149344 1169109 1170033 1170071 3070374 3072447 3072867 3073004 3073300 3073384 3073666 3089651 3095924 
003463	PK264	0599596	12	0822518 0859719 0887308 0888735 0906035 0993506 1000939 1001039 1015275 1056012 1170860 3068369 
007395	PK337	1167859	53	0822518 0848680 0849245 0865750 0896476 0900371 0900541 0901409 0903338 0906362 0906635 1086329 
005248	PK264	3090017	23	0822753 0827772 0861504 0865618 0883015 0887398 0899636 0914509 0953178 0963528 0971073 1172030 
006033	DAL105	0619470	38	0822753 0828036 0858850 0861730 0880639 0901961 0908862 0910884 0915622 0945959 0959337 0964596 0967988 1001039 1002248 1002405 1016434 1056722 1068052 1068526 1086916 
006059	TAYG	0031384	16	0822753 0828036 0858850 0861730 0862049 0865750 0875055 0889858 0890665 0892333 0892458 0896287 0897310 0899316 0899419 0899481 0899767 0901961 0907914 0908862 0910884 0911598 0912081 0915543 
006040	CAN314	0409737	58	0823997 0830862 0861730 0892333 0897310 0909240 1000895 1016434 
009270	TAYF	1084371	43	0823997 0848680 0858924 0873190 0898872 0901961 0904752 0904918 0906635 0907248 0917165 0918074 0918277 0952211 0953178 0968216 0971073 0998815 1005427 1020478 1038303 1064385 1066007 1066679 1068526 1077003 1078508 1083080 1088972 1131189 3065039 3070648 3071015 3074570 3076930 
001423	CARP25	0031403	53	0824299 1010741 1059469 1080757 1086710 1092116 1096113 1098210 1102030 1117264 1122784 1137955 1140609 1158026 1169968 3072293 3072867 3073357 3074551 3076211 3077471 
004377	EHI	0847593	12	0824978 0850382 3080198 
007125	TAYB	0162976	4	0824978 0825616 0849379 0860204 0887647 0902541 0903229 0905351 0906206 0906738 0909693 0914916 0982172 0992223 1000990 1005068 1068052 1076776 
009231	GIL101	3093827	38	0824978 0848150 0850607 0858034 0859066 0860204 0894845 0945584 0980693 0999896 1076246 
005274	CAN311	1020104	4	0827772 0858864 0910884 
008420	CARP21	0031553	4	0827963 0906085 0906618 0907596 0909942 0945635 0976318 0988544 0989395 1000750 1005427 1006405 1018174 1032929 1037338 1044791 1050781 1053105 1056688 1064385 1067382 1073544 1077874 1078390 1078508 1087782 1088192 1088785 1093044 1145578 1149270 1157688 1170303 1170757 3068353 3071734 3076576 
008423	PK10	0132890	23	0827963 0900525 0991120 1058421 1064270 1079614 1095349 3070090 3073143 
008492	GOB	0031462	43	0827963 0862176 0871788 0887130 0899636 0902226 0905954 0907596 0907897 0976318 0988544 1003539 1080149 
004806	PK259	0032827	4	0828036 1082919 1141729 
001561	PEMSTD	0683480	43	0828394 0851684 0908862 0910834 0964596 1018301 1104151 3070374 
007380	PK264	1167859	4	0828394 0892206 0900371 0903338 0906635 0912695 1002036 1002047 1003128 1055441 1077413 1086329 
007387	DC3	0031522	12	0828394 0832137 0988100 1002606 
002562	PK337	1167856	4	0830197 0896929 0897101 0999833 1019212 1064780 1067726 1080653 1095596 1171297 3072063 3074167 
001894	ROSTUD	0814748	12	0830280 0861815 0882323 0892236 0903600 0905540 0909692 
001748	DC3	0254474	53	0832653 0848773 0851545 0998885 1092999 3068369 
004013	TAYC	0163316	36	0832653 0861504 0988625 0991763 0992796 0998351 1007952 1018936 1026650 1055290 1056738 1058180 1064790 1067334 1067724 1081249 1081952 1083626 1085061 1085106 1099059 1104669 1141220 1158362 3067556 3070374 3072208 3076896 3078500 
003275	TH111	3093862	20	0834138 0848355 0850382 0887586 0892568 0915226 0945449 0952594 0960497 0999733 1003128 1004324 1005102 1005112 1006405 1058058 1067502 1086489 
006058	EHIII	1167858	12	0834138 0889858 0892458 0896287 0901961 
004355	TAYB	0989327	38	0845664 0871255 0897091 0901481 0914599 0957333 0988620 1007196 1025845 1067382 1076234 1076783 1086867 1087960 1105842 1142418 1149565 3070648 
002856	TH110	0492451	35	0847790 0906618 0906963 0987600 0988990 0991120 0991213 0992796 1001894 1003389 1004324 1005412 1009104 1013197 1017412 1018817 1019827 1020370 1021017 1024283 1025522 1025533 1025569 1029566 1029737 1034578 1038671 1039679 1039943 1040045 1040818 1041981 1045379 1046086 1049299 1053105 1054176 1055078 1056281 1056600 1056688 1056963 1057004 1057261 1057779 1058048 1058180 1058242 1064148 1064790 1065271 1065654 1066007 1066924 1067334 1067724 1068371 1068383 1076299 1078413 1079614 1080149 1080648 1081006 1081939 1081952 1082150 1082907 1083594 1083626 1084187 1084334 1085061 1085324 1170860 
003003	TAYG	0031406	43	0847790 0860298 0875055 0887647 0907063 0910056 0911775 0987600 1000355 1002241 1008282 1008387 1023923 1034405 1047318 1056722 1058048 1064780 1076776 1077294 1078819 1079366 1081917 
004359	TH111	0989327	16	0847790 0868541 0900525 0965925 1005315 1047339 1054176 1055348 1056600 1062675 1068109 1084334 1104356 1116854 1117142 1139478 3064940 3078073 
001764	GOB	1165592	16	0847932 0907218 0988544 1004225 1015275 1030369 1032769 1042335 1076238 1077815 3071094 3074734 3078408 
008763	DAL204	0428728	51	0848492 0901703 0903222 0908998 0912081 0918775 0945959 0946010 0959200 0965927 0988826 0998815 1002036 1007348 1020150 1024213 1025623 1037291 1059572 1067460 1078648 1079268 1084185 1084321 1087938 1088365 1093044 1098099 1100536 1100537 1101336 1104151 1122784 1129708 1160614 1169382 3068369 3070344 3070440 3071313 3072447 3073066 3073666 3073692 3074930 3076190 3076576 3077064 3077336 3079376 3085509 
006029	PK180	0368960	7	0848719 0872721 0890043 0909240 0972861 0986262 0987600 0988603 1005082 1006438 1006444 1008925 1020520 1024283 1025522 1025629 1025644 1029566 1036027 1036225 1036442 1037541 1040818 1049929 1055078 1056722 1058223 1064780 1066915 1067334 1068052 1076009 1076989 1077161 1077482 1078655 1081917 1082799 1084187 1088384 1104669 1117142 1171297 3071151 3073169 3074023 3076930 3077471 
001751	GOCOM	0254474	4	0848773 0851545 0858181 0890043 0910834 0998885 
005271	CAN311	1137952	16	0849245 0865582 0896487 0914260 
001569	ARNST	3093377	38	0849809 0858752 0892458 0907897 0908998 0912699 0918118 0966094 1001613 1006744 1079268 
009212	PEMSTD	0827357	16	0850327 0889384 0915652 1025379 1025508 1057261 1079614 1083431 
010722	ARNST	3094084	23	0850382 0851684 0856959 0858864 0908862 0910834 0918277 0959337 0992189 
001547	ROSTUD	1054236	36	0850607 0910834 0916595 0918009 0964596 3069038 3075745 
005854	PK300	0031582	4	0851111 0851112 0865645 0908461 1039831 
009259	DAL105	0031416	53	0851111 0851112 0862176 0879882 0888222 0889858 0897931 0901946 0908461 0918153 0965925 0986807 0988625 0989520 0991213 1018817 1028249 1057261 1136830 1157047 
005722	TH224	0984701	23	0851310 0904719 1017492 1018183 1039831 1056857 1060299 1077874 1083430 1083812 1101031 1104216 1116377 1141729 1150758 1157047 3068712 3071015 3072867 3074734 3074936 3077809 3081061 3082398 3085504 3086238 
001448	ROSTUD	0031403	16	0851545 0896036 0950504 0993532 1025845 1057779 1078819 
002872	PK328	1084458	12	0851684 0897931 0905453 0966414 1037338 1090564 1096113 1099059 
006564	PK300	0777265	53	0852109 0858181 0883488 0985440 0998799 
009322	EHIII	0127086	43	0852109 0888075 0911936 0912695 0918118 0984724 0985440 0993929 0999715 1002606 1007134 1008925 1030683 1032929 1067251 1067297 
009358	GIL101	0031386	12	0852109 0872721 0887877 0911218 
003499	GOA	0031353	23	0852192 0867801 0902217 0903064 0907665 0916427 0945034 0988271 0988657 1003100 1005451 1017760 1053370 3095924 
002469	CARP17	0031489	12	0852945 0859066 0882728 0907150 0909560 0911598 0993169 0999896 
003447	TAYC	0031359	38	0853988 0860497 0889384 0889839 0904918 0906447 0953178 0967411 0968216 0988657 0991213 0993506 0993566 1018183 1037413 1039679 1040868 1041140 1056857 1076274 1077416 1080398 1080757 1084363 1121871 1129708 1169360 3072447 
004065	CAN311	1167978	12	0858114 0889210 0903035 0910056 
004036	CAN314	0030564	43	0858752 0945809 0954240 0982172 1000939 1010643 1039831 1081939 
005123	GOA	0031560	12	0858872 0898741 0917883 
003454	EHII	0995587	20	0858924 0907150 0918775 0952211 0965925 0988271 0990668 0991213 0991756 0993566 0995269 0998815 0998885 1003389 1005315 1010175 1018174 1025379 1030683 1037541 1039868 1040868 1044561 1044791 1065238 1066778 1067297 1076437 1078413 1085631 
004839	RCCON	0697660	53	0859186 0903600 1007348 1029210 1058242 1067726 1084017 
007124	DC3	1075274	16	0859231 0867165 0887130 0905351 0905954 0967793 
008767	TH111	0431786	38	0859231 0984724 1007134 1019212 1049929 1050781 1065183 1076238 1082315 1083627 1095157 1102530 1117264 1160158 3068772 3069264 3073507 3073702 
007900	ARNST	0031539	16	0860257 0886011 0908461 0911218 1002241 1032432 1040045 1046439 1076085 
010725	DC3	3092941	23	0860257 0912333 0965925 1019006 1079444 3077163 
003007	DAL105	3093799	23	0860298 0865667 0875055 0887647 0899241 0899419 0901688 0903436 0907063 0918074 0967988 0999733 1000895 1018301 1025522 1055640 1065654 1067862 1080792 1086916 3077471 
004725	PK10	0031462	38	0860298 0907150 0920400 0966077 0999833 1039868 1055348 1058421 1064270 
004009	TAYF	0030564	36	0860659 0901703 1005082 1008282 1010741 1025035 1030693 1056722 1065646 1066431 1068549 1076783 1078646 1078655 1080272 1084057 1093549 1096822 1098210 1103391 1122905 1129814 1131189 1136830 1139392 1149616 1159063 1170757 1171461 3071151 3072910 3073169 3074001 3078465 
002637	CAN314	0828228	36	0860663 0907151 0959092 0992223 0993517 0999733 1001394 1005199 
009262	GOA	1168430	58	0860663 0901262 0917165 0958186 0986367 1020083 1020478 1046086 1058893 1094134 1142212 1170823 1171002 3077809 
004735	PK328	0467479	4	0861648 0889700 1067182 
010727	PK10	3094620	43	0861815 0867165 0904516 0945449 0966077 0970262 1005112 1020370 1025460 1084187 
004666	ARNST	0775640	51	0865276 0887877 0892236 0896036 0992616 0998799 1002767 1005068 1021867 1065183 1078921 
006519	RCCON	0031478	12	0865618 0870197 0883488 0899316 0906362 1006438 1025522 1077257 1083431 
006562	RCSEM	0031573	4	0865667 0985094 1004968 
002162	PK278	0986606	12	0866299 0904506 0917334 0918009 0919283 0946010 0952783 0954641 0959189 0960037 0960084 0966094 0972660 0972861 0988625 1002045 1002767 1008925 1036225 1080648 
003440	PK264	0031359	16	0867801 0879882 0902217 0906035 0918195 0995269 1005451 1040618 1082842 1085061 1141729 1169369 
003039	PK300	0375562	12	0868309 0870907 0907155 0913466 
002164	PK278	0180723	16	0868382 0904506 0917334 0918009 0919283 0946010 0952783 0954641 0959189 0960037 0960084 0966094 0972660 0988625 1002045 1002767 1008925 1015706 1080648 
001456	DAL100A	0024218	12	0869484 0871681 0876307 0950504 0993532 1029210 
002712	PK227	0031353	12	0869575 
007010	PK336	0162976	53	0869670 0901481 0906447 0911775 0918074 0920400 0959337 0960037 0964596 0987600 1001905 1007134 1013071 1018857 1019940 1020695 1024315 1025623 1066308 1066679 1067862 1076923 1078648 1078921 1083626 1083812 1086916 3073143 3085403 
005297	CAN311	0031489	53	0871309 
005290	GOCOM	1062910	12	0883015 0899636 0902226 1172030 
001836	PK25	0898918	23	0884876 0904680 0918549 0987347 0992796 1003644 1004225 1006744 1009559 1017444 1020150 1021867 1025460 1025569 1029566 1030693 1032929 1034405 1035148 1036225 1038671 1041559 1050781 1055290 1056688 1056738 1056963 1064045 1065142 1066778 1067460 1067933 1068371 1076009 1076989 1077413 1078390 1078921 1079363 1079993 1081917 1081952 1082150 1083594 1087938 1088365 1088636 1088785 1098099 1102723 1105842 1129814 1142212 1143717 1145578 1169257 1170071 1170470 3065039 3070344 3070438 3071094 3072484 3073357 3076930 3080595 
008467	PK232	0125630	12	0884876 0945449 0988245 0991120 1004324 1066924 1088192 3086238 
006024	PK180	0301909	21	0885444 0918549 0920261 0987347 1040874 1055348 1059654 1066683 1076234 1076877 1081249 1083594 1085106 1088365 1088558 1092999 1094520 1095717 1099662 1100129 1104498 1119989 1129708 1131602 1134015 1142227 1142309 1143290 1150965 1158007 1159063 1160658 1161132 1169341 1169402 1171461 3064940 3068712 3069264 3070406 3071015 3071094 3072208 3072477 3072594 3075188 3078073 3085644 
002366	RCCON	1168179	58	0887398 0903191 0907150 0998351 0999833 1029210 1056270 1065945 1067251 1067726 1083430 1084462 1085324 3070344 
006500	TAYF	0127086	51	0887478 0910884 0911775 0920261 0986262 0988631 0988990 0989395 1007952 1009104 1024283 1030693 1060299 1063875 1067251 1067297 1067862 1086710 1086802 1090564 1095157 1095814 1096470 1099662 1101406 1131918 1133174 1143265 1150758 1158007 1169369 3069991 
007896	PK232	0468281	53	0887877 1004997 1040618 1047318 
009274	PK328	0058557	53	0889384 0896979 0901868 0904752 0906035 0912333 0918775 
001747	PK300	0416447	16	0890043 0915622 1081006 1093549 1103391 
001757	GOA	3094709	53	0890043 0910834 0916595 
006502	PK300	0031621	23	0896287 0910884 1029787 1076877 1170860 
007381	DAL105	0031611	43	0896476 0899135 0901409 0903449 0950811 0959200 0960497 0966125 0987243 0993517 1002036 1002047 1003128 1025533 1049299 1064790 1067377 1077413 1079268 1079444 3080937 
002416	PK200	0493856	53	0897091 1037291 
007877	PK337	0031386	38	0898741 1021751 1034405 1073544 1080272 1096152 1146370 1158026 3078500 
004882	PK354	0031489	4	0899135 1003476 
001151	DAL204	0309967	43	0900409 0901262 0904680 0906963 0917883 0920095 0980544 0988263 0988826 0992189 1003644 1009104 1011104 1017444 1017840 1018817 1020520 1025508 1025845 1037745 1044157 1045379 1055078 1057592 1065781 1066778 1077065 1077161 1077380 1077417 1077874 1079085 1080303 1080894 1081101 1087081 1088636 1088882 1094929 1095157 1095596 1100536 1100537 1115477 1122905 1134015 1137955 1146370 1150699 1169331 1169369 1169382 1170071 1170479 3072477 3073300 3073507 3077163 3085521 
004280	PK227	0031577	16	0901539 0909662 1056096 1066309 1079993 
004290	PK11	1168243	38	0901539 0909662 1084909 
002635	TAYD	1167917	38	0901868 0910056 0913466 1017339 1017412 1019006 1026650 1058893 1062675 1064752 1066683 1094134 1126492 1126639 1142227 1143265 1145146 1146215 1158362 1169331 1170848 3065039 3074023 
003532	PK328	1063157	16	0901868 0952008 0952211 0968216 0980544 0991756 0998885 1085631 
008811	CARP17	0576472	16	0902118 0908375 0915006 0993268 1007458 
001753	DAL318	0416447	12	0903338 1025035 1037291 1056320 1170033 3078500 
004027	PK337	0215359	16	0903449 0920237 1017832 1037338 1040818 1065271 
004041	CAN314	3092051	51	0903449 0904301 0918064 0951991 0988355 1065271 1067726 1076923 
001559	TAYB	0031756	12	0903633 
001185	PK11	0123161	53	0903917 1039679 1057592 
005191	CAN311	1137952	23	0903917 0950504 0970262 3076576 
