Course	Room	Teacher	Time	Students
199	MARSHAUD	239	44	910 745 1139 688 135 122 151 479 
202	ESTW309	167	31	1061 199 524 523 39 335 236 26 403 87 587 626 624 174 973 654 188 12 867 885 326 779 70 662 543 540 381 258 602 631 633 901 1129 1076 678 1092 1121 1171 534 421 423 609 470 
204	STO14	54	40	712 102 33 858 137 401 379 241 864 321 997 126 383 384 1107 909 701 303 565 41 
205	CHSAUD	199	44	1005 1016 
209	HLL6	230	11	915 594 290 591 192 438 1002 139 792 1136 1088 10 209 2 1049 542 602 165 213 767 1076 1164 954 1026 635 398 1113 
211	ESTW115	75	40	292 848 1098 933 869 1155 855 563 567 390 483 
213	STOAUD	282	41	341 279 521 640 237 809 990 382 1090 803 42 480 475 
214	OBS	241	28	711 452 1169 982 
216	MAGILLMR	159	28	1000 148 
217	HLL106	146	14	1063 851 740 829 650 880 999 894 215 762 536 425 1037 723 635 483 
222	STOAUD	195	41	29 1179 
223	GST103	170	28	141 1071 
224	UN114	18	21	430 98 235 232 372 182 1088 663 598 366 504 165 213 
228	UN114	237	40	349 392 627 253 983 639 
235	MARSHAUD	195	21	348 435 744 494 79 1047 69 1036 
236	MAGILLMR	74	60	109 951 130 492 658 833 783 468 268 774 
237	UN111	57	28	410 356 1117 
238	STO119	232	23	275 107 791 517 79 1049 665 549 964 878 350 217 
239	STO207	133	40	812 911 295 274 108 104 1081 234 374 589 615 510 516 753 779 666 410 922 497 781 391 
240	GST101	329	44	446 790 
241	STOAUD	255	41	
243	STO207	75	23	1004 937 970 922 962 855 1027 483 
244	CHS101	320	44	715 643 
249	HLL112	133	44	855 
251	HLL6	230	44	342 526 333 941 547 936 560 
253	STOAUD	146	44	349 778 1151 1167 
256	HLL112	266	28	614 950 726 
259	STOAUD	111	41	522 
260	ESTW309	153	41	665 352 
263	HLS204	20	28	159 
267	STOAUD	116	41	348 716 951 249 326 76 1042 121 782 1037 724 
268	GST103	54	21	712 102 858 768 379 376 1089 321 666 923 383 909 113 478 
269	SHA213	255	11	949 159 
275	GST102	133	23	295 446 557 1052 1139 
276	STOAUD	186	41	947 
277	ESTW115	272	44	1051 1071 426 303 
281	CHS104	110	44	1162 
282	HLL106	122	44	714 433 92 490 703 1131 1136 973 13 881 928 1031 111 301 847 737 
283	ART15	71	23	242 835 603 
286	OBS	56	23	847 
290	HLL106	153	23	711 294 1146 545 788 1097 
292	HLL106	316	40	242 74 603 646 720 
294	STOAUD	null	41	164 
